#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.09737,50.0304
1.09583,50.0003
1.09491,50.0126
1.09421,50.0198
1.0937,50.0218
1.09332,50.0247
1.09302,50.0247
1.09276,50.0259
1.09254,50.0278
1.09237,50.0277
1.09221,50.0306
1.09205,50.0316
1.09192,50.033
1.09183,50.0309
1.09174,50.0346
1.09165,50.032
1.09152,50.0309
1.09153,50.035
1.09144,50.0383
1.09135,50.0375
1.09128,50.0332
1.09125,50.0376
1.09117,50.0317
1.09113,50.0346
1.09109,50.0373
1.09101,50.0374
1.09096,50.0377
1.09093,50.0393
1.09088,50.0375
1.09084,50.0377
1.09078,50.035
1.09077,50.0389
1.09074,50.0404
1.09068,50.0387
1.09069,50.0383
1.09063,50.0347
1.09061,50.0362
1.09056,50.0377
1.09057,50.0343
1.0905,50.0338
1.09051,50.0359
1.09048,50.0356
1.09046,50.0366
1.09046,50.0334
1.0904,50.0341
1.09036,50.0307
1.09037,50.0305
1.09033,50.0326
1.09032,50.0319
1.09031,50.0329
1.09029,50.0324
1.09027,50.0347
1.09022,50.0336
1.09024,50.0345
1.09019,50.0322
1.09021,50.033
1.09018,50.0353
1.09015,50.0343
1.09012,50.0346
1.09014,50.032
1.09012,50.0298
1.08971,49.9405
1.08953,49.8969
1.08899,49.7655
1.08819,49.5789
1.08724,49.3515
1.08635,49.1268
1.08503,48.8133
1.08374,48.4995
1.08221,48.1426
1.08056,47.7395
1.07888,47.3404
1.07701,46.893
1.07474,46.3496
1.06847,44.9064
1.06216,43.4615
1.05596,42.0498
1.04979,40.6829
1.04329,39.2339
1.03633,37.7451
1.03006,36.4139
1.02349,35.0438
1.01673,33.6686
1.00981,32.2948
1.00321,31.0038
0.996556,29.7381
0.989515,28.4357
0.982514,27.167
0.974968,25.8525
0.968024,24.6625
0.960506,23.4217
0.953151,22.2526
0.945594,21.0852
0.937923,19.9463
0.930179,18.8341
0.922676,17.8067
0.914183,16.688
0.905272,15.5749
0.896593,14.5359
0.890642,13.849
0.885348,13.2559
0.880162,12.6976
0.874912,12.1464
0.869713,11.6228
0.864394,11.1056
0.859283,10.6327
0.859029,10.5913
0.858279,10.5047
0.85693,10.3766
0.855622,10.2497
0.853229,10.0331
0.850821,9.82003
0.848396,9.60588
0.845345,9.35587
0.841662,9.05844
0.838022,8.77204
0.83417,8.47987
0.829753,8.14919
0.825701,7.86259
0.820952,7.53542
0.81604,7.21083
0.810859,6.88118
0.805441,6.55535
0.799799,6.22887
0.794052,5.91007
0.787901,5.59145
0.781523,5.2758
0.775771,5.00607
0.769655,4.73144
0.763372,4.46607
0.756744,4.20364
0.750984,3.98313
0.745016,3.76895
0.737599,3.51991
0.73223,3.34927
0.725519,3.14364
0.718382,2.94155
0.713489,2.80935
0.707147,2.64547
0.700546,2.48469
0.695053,2.35408
0.68781,2.19743
0.681946,2.07646
0.675331,1.94392
0.670083,1.84621
0.663199,1.72282
0.657915,1.63365
0.652406,1.54266
0.646649,1.45469
0.640762,1.36724
0.636619,1.30876
0.628524,1.19903
0.62427,1.14325
0.619975,1.08883
0.613221,1.01056
0.608495,0.95771
0.601468,0.883877
0.596706,0.832668
0.591841,0.785319
0.586917,0.738897
0.581653,0.692974
0.576394,0.64746
0.568064,0.58157
0.565103,0.560942
0.559546,0.519661
0.553847,0.480661
0.548016,0.443375
0.541953,0.407262
0.538462,0.386326
0.532198,0.354184
0.529323,0.338075
0.522689,0.306134
0.516457,0.277671
0.50936,0.249698
0.509812,0.250372
0.498946,0.211202
0.495456,0.200115
0.491948,0.188486
0.484289,0.16672
0.480858,0.156523
0.47319,0.138306
0.473313,0.137384
0.46136,0.112233
0.461216,0.111875
0.45342,0.0976079
0.449703,0.0914395
0.441305,0.0789063
0.441049,0.0784281
0.432151,0.066991
0.428946,0.0624877
0.419875,0.0531882
0.419973,0.0533509
0.411307,0.0453334
0.406941,0.0414341
0.402183,0.0381182
0.397659,0.0352139
0.388633,0.0290538
0.389109,0.0295691
0.379931,0.0248084
0.37971,0.0248972
0.37047,0.0205901
0.365816,0.0189837
