#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.38.22
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[30.245,34.779] °C
##Sample holder climate : relative humidity:	[31.615,31.739] %
##IR temperature [0]:	[31.91,44.35] °C
##Stage temperature:	[30.7062,51.4341] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.102,50.0391
1.10021,50.0078
1.09904,50.018
1.0982,50.0288
1.09754,50.0309
1.09699,50.0364
1.0965,50.0442
1.09611,50.045
1.09579,50.0475
1.09542,50.0482
1.09521,50.0509
1.09492,50.0529
1.09471,50.0541
1.09445,50.0562
1.09423,50.0601
1.09403,50.0565
1.09383,50.0601
1.09364,50.0597
1.09346,50.0641
1.09327,50.0637
1.09315,50.0692
1.09293,50.0682
1.0928,50.0752
1.09265,50.0734
1.09247,50.0724
1.09233,50.0698
1.09221,50.0749
1.09208,50.0737
1.09191,50.0765
1.09179,50.0764
1.09167,50.075
1.09154,50.0764
1.09139,50.0731
1.09128,50.0777
1.09116,50.0801
1.09103,50.083
1.09093,50.0832
1.0908,50.0801
1.09067,50.0806
1.09057,50.0828
1.09049,50.0792
1.09034,50.0829
1.0903,50.086
1.09018,50.0818
1.09006,50.0837
1.08997,50.0833
1.0899,50.0827
1.08979,50.0838
1.08969,50.0876
1.08958,50.0856
1.08954,50.0862
1.08943,50.0914
1.08931,50.0885
1.08922,50.0927
1.08917,50.0877
1.08908,50.0896
1.08899,50.0906
1.0889,50.0925
1.08882,50.0933
1.08876,50.0903
1.08869,50.0926
1.08841,50.0483
1.08815,50.0046
1.08753,49.8655
1.08688,49.7299
1.08605,49.5515
1.08506,49.3244
1.08383,49.0538
1.0823,48.7023
1.08091,48.3846
1.0792,47.9831
1.07762,47.6265
1.07568,47.1834
1.07357,46.6932
1.07137,46.1943
1.06899,45.6524
1.06242,44.1655
1.05582,42.6934
1.0495,41.2868
1.04274,39.8207
1.03582,38.3332
1.02891,36.8882
1.02228,35.5195
1.01527,34.1109
1.00829,32.7362
1.00133,31.3926
0.994345,30.0799
0.987105,28.745
0.979721,27.4346
0.972387,26.1624
0.965017,24.922
0.957435,23.6854
0.949732,22.4728
0.942104,21.3089
0.934302,20.162
0.926419,19.0494
0.918564,17.9827
0.909653,16.8322
0.901133,15.7718
0.892172,14.7196
0.885035,13.9051
0.879939,13.3466
0.875107,12.839
0.869711,12.2863
0.864458,11.7646
0.859021,11.2501
0.854409,10.8228
0.854547,10.8232
0.853188,10.6931
0.85332,10.6945
0.84987,10.3942
0.849945,10.3925
0.84543,10.0121
0.845551,10.0136
0.83928,9.50854
0.839333,9.50748
0.819697,8.05676
0.81983,8.0532
0.800755,6.83624
0.800999,6.83445
0.783525,5.86657
0.783633,5.86595
0.775988,5.4738
0.776048,5.47261
0.771969,5.27682
0.772107,5.27896
0.766239,5.00556
0.766223,5.00351
0.758287,4.65827
0.758372,4.6585
0.748957,4.27724
0.748957,4.27766
0.73933,3.91659
0.739483,3.91665
0.727892,3.52553
0.728014,3.52296
0.71699,3.18042
0.717006,3.18044
0.705198,2.84317
0.705236,2.84317
0.693808,2.5456
0.693774,2.54427
0.68162,2.25621
0.681755,2.25667
0.669574,1.99506
0.669521,1.99315
0.658248,1.77149
0.658101,1.77015
0.644343,1.52036
0.644452,1.52136
0.635305,1.37204
0.635303,1.37118
0.623691,1.19351
0.623782,1.19375
0.613699,1.05133
0.613766,1.053
0.601125,0.887429
0.601314,0.887666
0.590162,0.755567
0.590206,0.754512
0.580806,0.64943
0.580787,0.649585
0.568982,0.527244
0.569197,0.529714
0.559071,0.432073
0.559008,0.431806
0.548686,0.340999
0.548682,0.342153
0.537836,0.255259
0.53784,0.255383
0.526807,0.173855
0.526812,0.173042
0.51557,0.097854
0.515668,0.0979304
0.50676,0.0432659
0.506865,0.0438822
0.497786,-0.00723465
0.497701,-0.00856366
0.482404,-0.0871119
0.481929,-0.0885469
0.475497,-0.117085
0.475416,-0.117874
0.465698,-0.158988
0.465707,-0.158616
0.451585,-0.210824
0.451678,-0.210777
0.444554,-0.234069
0.444604,-0.233719
0.429672,-0.277982
0.429902,-0.278077
0.426033,-0.288447
0.426137,-0.287914
0.406912,-0.333311
0.406688,-0.33395
0.406636,-0.333893
0.406693,-0.332993
0.382771,-0.377922
0.38239,-0.378035
0.386571,-0.371689
0.38656,-0.371292
0.365938,-0.403066
0.366172,-0.402664
0.36172,-0.40797
0.361539,-0.408636
0.348832,-0.423747
0.349407,-0.423271
0.340482,-0.432838
0.340394,-0.432399
0.322708,-0.449135
0.322736,-0.449056
0.322473,-0.449002
0.322574,-0.449133
0.304263,-0.4638
0.304073,-0.463511
0.299368,-0.46646
0.299381,-0.466759
0.285435,-0.475232
0.285367,-0.475536
0.276088,-0.480563
0.275861,-0.480575
0.266399,-0.485291
0.266489,-0.485673
0.256672,-0.489355
0.256928,-0.48949
0.242802,-0.495888
0.24294,-0.495446
0.237756,-0.497476
0.237684,-0.497254
0.222988,-0.502349
0.223906,-0.502004
0.218673,-0.503853
0.218761,-0.503572
0.199653,-0.509173
0.199586,-0.509533
0.19939,-0.509637
0.199259,-0.50924
0.18014,-0.514089
0.180313,-0.513938
0.175602,-0.515393
0.175518,-0.515157
0.161044,-0.518366
0.160568,-0.518314
0.156221,-0.519443
0.155996,-0.519451
0.136452,-0.522855
0.136671,-0.523301
0.141391,-0.522014
0.14156,-0.522344
0.112136,-0.527588
0.112009,-0.527203
0.121852,-0.52564
0.121765,-0.525233
0.0878573,-0.531055
0.0881258,-0.531028
0.107539,-0.528154
0.107777,-0.527979
0.0630396,-0.534504
0.0634958,-0.534674
0.0878271,-0.531122
0.0877392,-0.5309
0.0437887,-0.537449
0.0436809,-0.537237
0.0632164,-0.534363
0.062991,-0.534536
0.0293417,-0.539189
0.0290059,-0.539159
0.0387038,-0.537479
0.0389297,-0.537821
0.00934684,-0.541594
0.00960917,-0.541434
0.0193246,-0.540313
0.0193456,-0.540205
-0.0147399,-0.544444
-0.0152107,-0.54453
0.00393512,-0.54172
0.00417529,-0.541876
-0.0343189,-0.546857
-0.033799,-0.546526
-0.0241586,-0.545285
-0.0242967,-0.545102
-0.0479652,-0.547739
-0.0481979,-0.547887
-0.0435534,-0.547424
-0.0435012,-0.547355
-0.0725026,-0.550765
-0.0722985,-0.550445
-0.062901,-0.549129
-0.0627048,-0.549398
-0.0915117,-0.552648
-0.0913013,-0.552135
-0.0868595,-0.551739
-0.0868775,-0.55201
-0.11012,-0.554477
-0.110347,-0.554232
-0.105741,-0.55397
-0.105917,-0.553834
-0.129527,-0.556252
-0.12953,-0.556437
-0.129403,-0.556429
-0.129503,-0.55623
-0.148076,-0.558122
-0.148299,-0.557932
-0.152743,-0.558405
-0.153174,-0.558659
-0.167181,-0.560114
-0.167366,-0.559877
-0.171839,-0.560413
-0.172157,-0.560122
-0.18619,-0.561609
-0.186023,-0.561839
-0.196466,-0.562595
-0.196098,-0.562713
-0.205334,-0.56365
NaN,NaN
