#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.10158,49.9956
1.10022,50.0114
1.09926,50.0173
1.09857,50.0248
1.09802,50.0288
1.0976,50.0342
1.09729,50.039
1.09703,50.0419
1.09678,50.0406
1.0966,50.0444
1.09646,50.0424
1.09632,50.042
1.09616,50.043
1.09604,50.0458
1.09594,50.0436
1.09585,50.0462
1.09578,50.0443
1.09566,50.0465
1.09559,50.0424
1.09552,50.0436
1.09543,50.0424
1.09536,50.0485
1.09531,50.0474
1.09522,50.0458
1.09517,50.0457
1.09512,50.0493
1.09508,50.0481
1.09501,50.0481
1.09491,50.0481
1.09487,50.0461
1.09482,50.045
1.09478,50.0435
1.09475,50.0492
1.09468,50.0455
1.09467,50.0478
1.09459,50.0436
1.09457,50.047
1.09451,50.0482
1.0945,50.0459
1.09447,50.0474
1.09444,50.048
1.09438,50.0469
1.09437,50.0467
1.09436,50.0456
1.0943,50.0497
1.09426,50.0463
1.09426,50.0473
1.09419,50.0475
1.09416,50.0453
1.09418,50.0436
1.09412,50.0435
1.09408,50.0449
1.09407,50.0459
1.09407,50.0452
1.09402,50.0437
1.09402,50.0445
1.094,50.0463
1.09396,50.0435
1.09396,50.0412
1.09389,50.0429
1.09369,49.9953
1.09349,49.9518
1.09291,49.8168
1.09216,49.6403
1.0914,49.4533
1.09024,49.1778
1.08911,48.9129
1.08789,48.6027
1.0864,48.2434
1.0849,47.8832
1.0831,47.4403
1.08122,46.9906
1.07915,46.4998
1.07701,45.9949
1.07064,44.5063
1.06436,43.0696
1.05821,41.6618
1.05176,40.2266
1.04502,38.7329
1.0382,37.2607
1.03178,35.8913
1.02512,34.5005
1.01836,33.1235
1.0115,31.7566
1.00477,30.4385
0.997828,29.1262
0.990637,27.8053
0.983316,26.4877
0.976184,25.2393
0.968829,23.9974
0.961519,22.7882
0.953861,21.5794
0.945941,20.3737
0.938643,19.2997
0.930752,18.1877
0.922384,17.0562
0.913764,15.9483
0.904713,14.8425
0.896125,13.8435
0.890061,13.1627
0.884614,12.5671
0.87966,12.0488
0.874059,11.4824
0.869227,11.0114
0.868971,10.9677
0.867734,10.8396
0.866933,10.7528
0.865112,10.5788
0.863448,10.4111
0.860586,10.1558
0.858179,9.94004
0.854727,9.64307
0.851736,9.38863
0.848153,9.09075
0.844511,8.80262
0.840185,8.46748
0.835768,8.13736
0.831144,7.80711
0.826425,7.48097
0.821481,7.15547
0.816422,6.82913
0.810996,6.50128
0.80475,6.14077
0.798895,5.81917
0.793534,5.54338
0.787264,5.22719
0.780553,4.91389
0.774398,4.63964
0.768071,4.3728
0.761335,4.10764
0.755563,3.89164
0.748498,3.64423
0.742151,3.434
0.736792,3.2632
0.729971,3.05792
0.723873,2.89034
0.716515,2.69103
0.711336,2.55982
0.704458,2.39554
0.699049,2.27239
0.69183,2.11911
0.687452,2.02911
0.680808,1.89724
0.673793,1.77125
0.668348,1.67545
0.661134,1.5546
