#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.07495,49.9571
1.07397,49.9658
1.07327,49.973
1.07281,49.9782
1.07247,49.9817
1.07222,49.9833
1.07207,49.984
1.07187,49.9869
1.07177,49.9867
1.07163,49.987
1.07151,49.9854
1.07142,49.9865
1.07131,49.9904
1.07125,49.9909
1.07117,49.994
1.07108,49.9918
1.07109,49.9924
1.07102,49.9925
1.07095,49.991
1.07093,49.9932
1.07087,49.9956
1.0709,49.9931
1.0708,49.9929
1.07081,49.9949
1.07079,49.9937
1.07073,49.9934
1.07068,49.993
1.07063,49.9941
1.07059,49.9905
1.07059,49.9837
1.07057,49.9883
1.07055,49.9883
1.07052,49.9899
1.07058,49.9888
1.07054,49.9873
1.07051,49.9848
1.07045,49.9835
1.07051,49.9905
1.07058,49.9851
1.07056,49.9841
1.07052,49.9849
1.07048,49.9874
1.07046,49.9833
1.07043,49.9824
1.07047,49.9891
1.0704,49.9874
1.07038,49.9846
1.07033,49.9805
1.07038,49.9871
1.07032,49.9833
1.07029,49.9861
1.07031,49.9863
1.07031,49.9814
1.07034,49.9855
1.07033,49.9838
1.07037,49.9804
1.07035,49.9818
1.07042,49.9785
1.07045,49.9782
1.07036,49.9778
1.0704,49.9814
1.07041,49.979
1.07043,49.9782
1.07049,49.9789
1.07047,49.9754
1.07022,49.9315
1.06989,49.8433
1.0695,49.7078
1.06889,49.5351
1.06795,49.3141
1.06696,49.0467
1.06582,48.7383
1.06466,48.4307
1.06318,48.0239
1.06173,47.6713
1.06006,47.224
1.05817,46.7157
1.05244,45.2499
1.04674,43.8001
1.04097,42.3823
1.03524,40.9773
1.02908,39.4912
1.02312,38.0842
1.01729,36.7291
1.01128,35.3449
1.00488,33.9329
0.998448,32.5345
0.992235,31.2137
0.985787,29.8749
0.97901,28.5074
0.972288,27.1894
0.965093,25.847
0.958214,24.5971
0.950955,23.3187
0.943362,22.046
0.935639,20.7884
0.928106,19.6082
0.920471,18.4617
0.912066,17.2634
0.903657,16.1192
0.895045,15.0098
0.886563,13.9781
0.877951,12.9896
0.869536,12.0763
0.864566,11.5529
0.859448,11.0353
0.854107,10.5203
0.849017,10.0509
0.848683,10.0054
0.847919,9.92005
0.846542,9.79284
0.845295,9.66817
0.842854,9.45967
0.840471,9.25109
0.838034,9.04411
0.83439,8.75586
0.831244,8.50547
0.82749,8.21595
0.823631,7.93003
0.81895,7.59793
0.814828,7.31684
0.809761,6.98263
0.804437,6.65078
0.799107,6.33056
0.793324,6.00351
0.788169,5.72346
0.782037,5.40963
0.776416,5.13408
0.770458,4.85868
0.764257,4.58714
0.756858,4.28596
0.751002,4.05921
0.744946,3.83728
0.738587,3.61889
0.731885,3.39774
0.72487,3.18475
0.718713,3.00474
0.712417,2.83329
0.705712,2.66036
0.700257,2.5258
0.693013,2.35683
0.687027,2.22586
0.680921,2.09703
0.676065,2.0006
0.669516,1.87433
0.664317,1.78211
0.657372,1.66069
0.653861,1.60147
0.646409,1.48474
0.642574,1.42699
0.634796,1.31413
0.630796,1.259
0.624553,1.1768
0.618386,1.09909
0.613892,1.04514
0.609681,0.995135
0.602767,0.919305
0.59559,0.845993
0.593271,0.822732
0.585998,0.753208
0.580826,0.706151
0.57603,0.663744
0.570556,0.619105
0.564944,0.575771
0.559393,0.535255
0.553852,0.496242
0.548357,0.460312
0.545313,0.440372
0.536615,0.389666
0.53326,0.372034
0.52701,0.338618
0.523807,0.32338
0.517476,0.293388
0.510714,0.264898
0.507581,0.251778
0.500344,0.224478
0.497169,0.212257
0.490094,0.190249
0.486124,0.178381
0.478758,0.157078
0.475003,0.147539
0.471219,0.138592
0.463582,0.121305
0.459153,0.112183
0.455256,0.105411
0.447164,0.0913665
0.443351,0.0846877
0.438555,0.0781569
0.43428,0.0722793
0.425569,0.0615755
0.425821,0.0617432
0.416916,0.0524387
0.412644,0.0482919
0.408204,0.0447624
0.399206,0.0376744
0.39917,0.0375191
0.390119,0.0315059
0.385419,0.0287679
0.381107,0.0263863
0.376807,0.0244904
0.372238,0.0223775
0.362535,0.0185892
0.362973,0.0184585
0.353321,0.015002
0.353037,0.0149576
0.343551,0.0121259
0.343778,0.0124932
0.334286,0.0100944
0.324059,0.00814525
0.329331,0.00873841
0.314558,0.00651066
0.314375,0.00629861
0.309571,0.00586958
0.304765,0.00519252
0.299445,0.0044183
0.294535,0.00412735
0.284381,0.00338124
0.284349,0.00341083
0.279314,0.00287085
0.269509,0.00227662
0.269439,0.00216566
0.264608,0.00179928
0.254917,0.0013234
0.254568,0.0013949
0.244217,0.00114194
0.24429,0.00125536
0.234081,0.00102852
0.229694,0.000594558
0.229542,0.000737567
0.218947,0.000368715
0.21447,0.000553641
0.214212,0.000696651
0.204126,0.000229171
0.199595,-2.47941E-5
0.19418,0.000352455
0.18883,4.27793E-5
0.184148,0.000422494
0.18419,0.00028195
0.173661,0.00019072
0.168722,6.35048E-5
0.163891,-7.21077E-5
0.159074,0.000130078
0.153661,-9.18332E-5
0.148783,-5.63136E-5
0.143824,-7.11077E-5
0.134021,9.16273E-5
0.133511,-0.000108093
0.128628,-5.77793E-5
0.123589,-0.000341333
0.118616,0.000144407
0.113884,-0.000168735
0.103452,1.22598E-5
0.103637,-0.000135681
0.0984817,-7.65048E-5
0.0886013,-0.000107559
0.088774,7.24361E-5
0.0836354,9.31364E-7
0.073737,0.000109421
0.0736848,0.000368318
0.0638978,6.11077E-5
0.0638508,0.000135078
0.053727,-0.000158338
0.0487111,0.000128681
0.0487699,-9.81616E-5
0.038467,0.000229774
0.033539,-2.17255E-5
0.0334504,3.74509E-5
0.0230658,0.000102559
0.018248,3.93136E-6
0.0132303,-0.000262362
0.0133698,7.54361E-5
0.00354997,6.65734E-5
-0.00173407,-0.000246568
-0.0065627,-0.000172598
-0.0110168,-0.000132147
-0.016341,-8.86273E-6
-0.0212501,-5.3245E-5
-0.025654,-8.28332E-5
-0.0306057,1E-6
-0.0359233,1.18627E-5
-0.0451232,1.43284E-5
-0.0453493,1.92598E-5
-0.0499107,-6.21077E-5
-0.0596727,-8.32989E-5
-0.0645987,0.00011149
-0.0642303,-0.000189323
-0.073991,-0.00013901
-0.0741427,-5.27107E-5
-0.0834925,0.000356593
-0.0885656,9.52302E-5
-0.0930989,1.73284E-5
-0.102494,-3.19852E-5
-0.103165,-9.6093E-5
-0.107926,0.000162804
-0.113053,-2.85195E-5
-0.117531,-5.56421E-5
-0.127683,7.99705E-5
-0.127234,-3.83823E-5
-0.131748,0.000130284
-0.14154,-7.92989E-5
-0.1464,0.00013275
-0.151491,0.000114024
-0.151234,-0.000167063
-0.161023,-5.61077E-5
-0.165901,-0.000287882
-0.171162,0.000166804
-0.175403,-0.000156201
-0.179948,-0.000227705
-0.185056,-0.000124147
-0.190012,0.000223514
-0.199735,7.53432E-6
-0.199695,0.000182598
NaN,NaN
