#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.38.22
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[30.245,34.779] °C
##Sample holder climate : relative humidity:	[31.615,31.739] %
##IR temperature [0]:	[31.91,44.35] °C
##Stage temperature:	[30.7062,51.4341] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.07843,50.0172
1.07697,50.0348
1.07583,50.0441
1.07532,50.048
1.07494,50.0487
1.07469,50.0509
1.07442,50.0535
1.07415,50.0604
1.07398,50.0607
1.07375,50.0645
1.07358,50.0621
1.07337,50.065
1.07315,50.0663
1.07299,50.0686
1.07278,50.0686
1.0726,50.0695
1.07245,50.0746
1.07227,50.0734
1.07212,50.0752
1.07197,50.0764
1.07182,50.0796
1.07169,50.0803
1.07155,50.0808
1.07145,50.0831
1.0713,50.083
1.07117,50.0829
1.07103,50.0839
1.07093,50.0835
1.0708,50.0863
1.07069,50.0853
1.07056,50.0881
1.0705,50.0903
1.07035,50.0866
1.07026,50.0896
1.07015,50.0896
1.07003,50.0917
1.06995,50.0885
1.06984,50.0902
1.06973,50.093
1.06962,50.0934
1.06958,50.0956
1.06949,50.0927
1.06941,50.093
1.06933,50.0957
1.06925,50.0982
1.06918,50.0972
1.06909,50.0946
1.069,50.0975
1.0689,50.0975
1.06882,50.0975
1.06872,50.0966
1.06865,50.1006
1.06859,50.099
1.06853,50.1014
1.06847,50.0993
1.0684,50.1007
1.06836,50.102
1.06831,50.101
1.06823,50.1002
1.06819,50.0978
1.06811,50.0973
1.0681,50.0999
1.06801,50.1001
1.06793,50.1015
1.06788,50.1009
1.06765,50.0548
1.0674,50.0145
1.06686,49.8822
1.06628,49.7478
1.06557,49.5726
1.06448,49.3072
1.06343,49.0434
1.06216,48.7334
1.06099,48.4303
1.05941,48.0229
1.05782,47.6222
1.05603,47.1676
1.05399,46.6685
1.05202,46.164
1.04594,44.6576
1.04001,43.1852
1.03415,41.7659
1.02794,40.2817
1.02169,38.8054
1.01559,37.3938
1.00937,35.989
1.003,34.5804
0.996475,33.1702
0.989945,31.796
0.983227,30.4277
0.976441,29.0659
0.969393,27.7045
0.962205,26.3558
0.955073,25.0618
0.947574,23.75
0.94001,22.469
0.932189,21.2026
0.924618,20.0239
0.91667,18.8388
0.908387,17.65
0.899934,16.5059
0.891187,15.3765
0.882726,14.3502
0.873773,13.3155
0.864942,12.3645
0.8591,11.7571
0.854326,11.2815
0.854514,11.2818
0.85322,11.1505
0.853294,11.1504
0.850088,10.8514
0.850214,10.8518
0.84549,10.4246
0.845559,10.4238
0.839773,9.91366
0.839821,9.91365
0.821621,8.46815
0.821714,8.46905
