#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.35.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[33.42,30.245] °C
##Sample holder climate : relative humidity:	[30.249,31.615] %
##IR temperature [0]:	[35.67,31.91] °C
##Stage temperature:	[35.8809,30.7062] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.07822,50.0569
1.07704,50.0227
1.07642,50.029
1.07597,50.0333
1.07566,50.0363
1.07534,50.0387
1.07511,50.043
1.07491,50.0452
1.07475,50.0435
1.07462,50.045
1.07448,50.0499
1.0744,50.0479
1.07431,50.0473
1.07425,50.0495
1.07413,50.0526
1.07408,50.0537
1.074,50.0509
1.07396,50.0545
1.07388,50.0514
1.07385,50.0523
1.07383,50.0528
1.07372,50.0513
1.0737,50.057
1.07368,50.0529
1.07362,50.0538
1.0736,50.0546
1.07352,50.0522
1.07348,50.0539
1.07341,50.0563
1.07337,50.0551
1.07336,50.052
1.07335,50.0516
1.07329,50.0525
1.07325,50.0529
1.07322,50.0521
1.07322,50.0521
1.07318,50.0489
1.07316,50.052
1.07316,50.0501
1.07314,50.051
1.07314,50.0538
1.07313,50.0504
1.0731,50.0528
1.07309,50.0504
1.07309,50.0511
1.07305,50.0496
1.07305,50.0486
1.07308,50.0525
1.07303,50.0499
1.073,50.0482
1.07294,50.0522
1.07291,50.0503
1.07292,50.053
1.07287,50.052
1.07289,50.0489
1.07285,50.0502
1.07279,50.05
1.0728,50.048
1.07277,50.0497
1.07274,50.0517
1.07267,50.0521
1.07271,50.0473
1.07272,50.0515
1.07268,50.0498
1.07257,50.0062
1.07219,49.9189
1.07185,49.8281
1.07113,49.6513
1.07048,49.4773
1.06947,49.2079
1.06847,48.9426
1.06727,48.6329
1.06593,48.2776
1.0644,47.8797
1.06296,47.4774
1.06124,47.0259
1.0593,46.5184
1.05335,45.0042
1.04775,43.5678
1.04209,42.145
1.03624,40.6838
1.03013,39.1993
1.02412,37.7603
1.01835,36.3996
1.01229,35.0103
1.0058,33.5547
0.999647,32.204
0.993218,30.8351
0.986524,29.4458
0.979721,28.0721
0.972742,26.7151
0.96596,25.4203
0.958812,24.1181
0.951303,22.7903
0.943779,21.5141
0.936162,20.2773
0.928563,19.0933
0.920405,17.8763
0.91192,16.6783
0.903423,15.535
0.89491,14.4548
0.886286,13.4247
0.877471,12.4287
0.868435,11.4732
0.863813,10.9942
0.863583,10.9518
0.862896,10.8641
0.861643,10.7351
0.859949,10.562
0.858218,10.3926
0.855944,10.177
0.853153,9.91916
0.850352,9.66681
0.847006,9.37666
0.843593,9.08697
0.839584,8.75342
0.835939,8.46369
0.831662,8.13534
0.826585,7.76336
0.821992,7.43495
0.817024,7.10079
0.811962,6.7743
0.805958,6.40288
0.800432,6.08477
0.794573,5.75886
0.788536,5.44163
0.782099,5.12617
0.776321,4.85658
0.769161,4.54135
0.762753,4.27699
0.75607,4.01589
0.749938,3.79272
0.743582,3.57273
0.736903,3.35379
0.729818,3.13866
0.723699,2.96084
0.717332,2.78769
0.710755,2.61598
0.705178,2.47877
0.69795,2.31409
0.691847,2.18223
0.687224,2.08541
0.680916,1.95864
0.674333,1.83123
0.669289,1.73979
0.662006,1.61767
0.658385,1.5585
0.650943,1.44316
0.647256,1.38513
0.641287,1.30207
0.635152,1.2182
0.629288,1.14118
0.622646,1.05974
0.618261,1.00764
0.613776,0.957209
0.60936,0.90723
0.602167,0.83357
0.59744,0.785845
0.589957,0.717173
0.587337,0.694404
0.579581,0.631558
0.574476,0.586828
0.571514,0.565184
0.563237,0.505954
0.560364,0.485604
0.554456,0.447689
0.548697,0.412746
0.542516,0.376634
0.539496,0.361368
0.533332,0.327972
0.527072,0.298511
0.520303,0.269419
0.520355,0.269787
0.510116,0.229751
0.506697,0.217388
0.499359,0.192322
0.495761,0.180643
0.492088,0.170715
0.48458,0.150372
0.481195,0.14087
0.472846,0.12251
0.468979,0.114104
0.465072,0.106705
0.456675,0.0927511
0.452688,0.0855546
0.452437,0.0853771
0.439875,0.0683889
0.440023,0.0680906
0.431262,0.0574524
0.426731,0.0534816
0.422254,0.0490586
0.417979,0.045077
0.41386,0.0414652
0.404789,0.034817
0.400124,0.031962
0.400321,0.0319546
0.391337,0.0269375
0.381862,0.0221581
0.382077,0.0220644
0.377587,0.0204052
0.36748,0.0169201
0.362929,0.0151401
0.362769,0.0153965
0.3538,0.0124774
0.348657,0.0112087
0.344078,0.0101609
0.34435,0.0100081
0.329742,0.00725176
0.329516,0.00759692
0.324881,0.0066438
0.314778,0.00510769
0.314715,0.00522111
0.309485,0.00472551
0.30432,0.00410515
0.2943,0.00334326
0.294824,0.00315833
0.284866,0.00240977
0.285179,0.00248127
0.274695,0.00172677
0.275075,0.00176129
0.264858,0.00143929
0.264793,0.00134806
0.25458,0.00106204
0.254607,0.000795744
0.244478,0.00102852
0.239987,0.000710445
0.239807,0.000488533
0.229679,0.000414563
0.224831,0.000270088
0.224401,0.000326798
0.214679,0.000482136
0.209408,0.000415563
0.204406,0.000273553
0.19907,5.16421E-5
0.194203,0.000157666
0.194199,-3.95882E-5
0.18443,-0.000149544
0.179182,1.56568E-5
0.174235,-7.31077E-5
0.169105,-0.000118956
0.163955,-9.18332E-5
0.159392,6.35048E-5
0.154335,9.80243E-5
0.149339,-0.000109093
0.144173,-5.13823E-5
0.133978,0.000116284
0.134073,-9.46568E-6
0.129245,6.32841E-6
0.124606,0.000132078
0.119055,-1.09314E-5
0.114067,-0.000126818
0.104035,-0.000138147
0.104036,1.47255E-5
0.0990074,6.40391E-5
0.0941695,0.000162666
0.0839645,-9.52302E-5
0.0841163,-1.1397E-5
0.0741303,-3.60539E-5
0.0742436,3.79166E-5
0.0643927,-0.000113956
0.0641419,0.000181926
0.054268,-0.000192858
0.0543346,-4.73823E-5
0.0440655,8.18332E-5
0.0438765,-9.56959E-5
0.0340954,2.26568E-5
0.0287146,0.000127215
0.0238969,3.93136E-6
0.0236475,0.000238171
0.0142348,-7.74361E-5
0.00884724,-7.64361E-5
0.00410432,3.45195E-5
0.00383443,0.000118353
-0.00561122,-7.39705E-5
-0.0153683,6.26421E-5
-0.0153055,0.000124284
-0.0206032,0.000119353
-0.0251722,3.46568E-6
-0.030124,2.81225E-5
-0.0346286,6.85734E-5
-0.044509,-0.000353058
-0.0442709,9.39705E-6
-0.0540564,0.00014601
-0.054141,-8.82302E-5
-0.0635403,0.000104093
-0.0686195,9.66959E-5
-0.0684343,-5.1245E-5
-0.0781571,-0.000240103
-0.0829644,0.000339333
-0.0878182,6.46568E-6
-0.0931041,-0.000234171
-0.0975987,-2.39705E-6
-0.102292,0.000219514
-0.111874,-0.00011975
-0.112317,4.29852E-5
-0.11665,6.51764E-5
-0.121786,-4.33136E-5
-0.13113,0.000162338
-0.131427,0.000246171
-0.141094,2.17941E-5
-0.14622,1.19314E-5
-0.150962,-0.000142407
-0.150787,-7.58332E-5
-0.160613,-4.87107E-5
-0.165654,-5.61077E-5
-0.170329,-5.11764E-5
-0.174905,0.000277759
-0.179873,-0.000119215
-0.189489,0.000107627
-0.189553,3.36568E-5
-0.19467,7.90391E-5
-0.199565,2.47941E-5
NaN,NaN
