#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.39438,-0.000982302
1.39435,-0.00110559
1.37974,-0.000788157
1.37066,-0.000996713
1.37013,-0.000724871
1.34089,-0.00112724
1.34107,-0.00091766
1.32593,-0.00110405
1.32148,-0.00108433
1.30695,-0.00101675
1.30211,-0.000819499
1.28726,-0.00102562
1.27744,-0.00093192
1.27288,-0.00100096
1.25818,-0.00105914
1.24849,-0.00110252
1.23838,-0.000740063
1.22849,-0.00106207
1.21877,-0.00109166
1.20876,-0.00096244
1.19895,-0.000799705
1.18924,-0.000788842
1.17926,-0.00118828
1.16958,-0.000761719
1.16001,-0.000787842
1.15053,-0.000928386
1.13599,-0.000971768
1.13138,-0.000767116
1.11719,-0.000973234
1.11214,-0.000933783
1.09763,-0.00103881
1.08808,-0.00105014
1.07894,-0.00101808
1.06912,-0.000869141
1.05963,-0.00110831
1.05007,-0.000888866
1.04043,-0.00106046
1.02646,-0.000849881
1.02167,-0.000906592
1.00753,-0.000769979
0.998072,-0.000599847
0.988578,-0.000845415
0.978921,-0.000847881
0.969999,-0.000707337
0.960383,-0.000750719
0.950905,-0.000642229
0.936599,-0.00101108
0.926866,-0.000872003
0.92232,-0.000655023
0.908213,-0.00051348
0.898517,-0.000843881
0.889244,-0.000813293
0.879345,-0.000564259
0.865527,-0.000634764
0.860687,-0.00102188
0.845595,-0.000515411
0.84096,-0.000860606
0.82627,-0.000844812
0.82141,-0.000849744
0.806539,-0.000722994
0.796764,-0.00103367
0.79199,-0.00090792
0.777476,-0.000872401
0.767781,-0.000856606
0.757682,-0.000745651
0.748064,-0.000707665
0.738232,-0.00067068
0.728394,-0.000977891
0.718697,-0.000807758
0.709053,-0.000888126
0.699102,-0.000809224
0.689306,-0.000847675
0.689462,-0.000826484
0.655014,-0.000624764
0.659937,-0.000720925
0.645411,-0.000860469
0.640173,-0.000569519
0.625685,-0.000479754
0.615757,-0.000358936
0.611176,-0.000884126
0.59618,-0.000791896
0.58614,-0.000640489
0.576294,-0.000899386
0.566416,-0.000632092
0.556578,-0.000585244
0.547261,-0.000680406
0.536909,-0.000949165
0.527695,-0.000713925
0.518441,-0.000644886
0.504241,-0.000742513
0.499196,-0.000900317
0.485144,-0.000628092
0.480242,-0.000842606
0.465821,-0.000772567
0.456398,-0.000654215
0.446912,-0.000737048
0.437289,-0.00063842
0.428213,-0.000664543
0.41864,-0.000536328
0.404594,-0.000895317
0.400092,-0.000981616
0.385735,-0.00054419
0.376151,-0.000568847
0.366861,-0.000755239
0.357267,-0.000809484
0.347803,-0.000912043
0.333387,-0.000621092
0.328737,-0.000763102
0.318981,-0.000800087
0.304947,-0.000813881
0.295768,-0.000399646
0.291139,-0.000572244
0.276766,-0.000566313
0.267358,-0.000557916
0.258222,-0.000720651
0.243607,-0.000665406
0.238905,-0.000574175
0.223024,-0.000501671
0.218035,-0.00078769
0.207705,-0.000720116
0.19776,-0.000493274
0.183013,-0.000800484
0.177983,-0.000576107
0.167632,-0.000587435
0.157378,-0.000794553
0.147432,-0.000689994
0.132209,-0.000722048
0.126876,-0.000632283
0.116751,-0.000864057
0.106989,-0.000663337
0.0966411,-0.000828538
0.0868962,-0.000677131
0.0767721,-0.000627818
0.066616,-0.00068846
0.0564506,-0.000609558
0.0463261,-0.000374318
0.0362958,-0.000423632
0.0262589,-0.000503999
0.0159002,-0.00102179
0.00565087,-0.000443823
-0.00456474,-0.000739705
-0.0148091,-0.000672131
-0.0199141,-0.00063268
-0.0350826,-0.000424563
-0.045505,-0.000498533
-0.0552542,-0.000499999
-0.0601469,-0.000596161
-0.0754329,-0.000614886
-0.0860029,-0.000449685
-0.0956784,-0.000581832
-0.100489,-0.000539916
-0.11471,-0.000477274
-0.124665,-0.000755896
-0.133914,-0.000555176
-0.143874,-0.000441754
-0.153081,-0.000524587
-0.16273,-0.000482671
-0.177207,-0.000629612
-0.181732,-0.000454548
-0.191027,-0.000596558
-0.205371,-0.000463411
NaN,NaN
-0.200731,-0.000650803
-0.191103,-0.000636009
-0.181912,-0.000654268
-0.167477,-0.000324867
-0.16236,-0.000448151
-0.148732,-0.00055271
-0.143665,-0.000749964
-0.129113,-0.000585764
-0.119252,-0.000755896
-0.110053,-0.000451151
-0.100254,-0.000838263
-0.0907114,-0.00053745
-0.0755168,-0.000444754
-0.0755472,-0.000666665
-0.0556738,-0.000241103
-0.0503173,-0.000451685
-0.0401091,-0.000562641
-0.0299531,-0.000706651
-0.0196839,-0.000701719
-0.00931891,-0.000670665
0.000925227,-0.000490671
0.0109551,-0.000595229
0.0208807,-0.000765361
0.0261602,-0.000720979
0.0464462,-0.00077869
0.0463848,-0.00063568
0.0613883,-0.000695857
0.071444,-0.000800415
0.0765383,-0.000790553
0.0919545,-0.00119839
0.101864,-0.000789087
0.106838,-0.000808812
0.122345,-0.000513931
0.132411,-0.000744239
0.137366,-0.000835469
0.152553,-0.00076743
0.162771,-0.000752636
0.167601,-0.000957288
0.182836,-0.00055145
0.188023,-0.000652543
0.203257,-0.000771896
0.208256,-0.000549984
0.222918,-0.000469617
0.228314,-0.000711254
0.243863,-0.00102786
0.248693,-0.000746773
0.257736,-0.000695994
0.272158,-0.000600832
0.281526,-0.000711788
0.286574,-0.000721651
0.300767,-0.000350333
0.310004,-0.000583107
0.323945,-0.000743376
0.328912,-0.000676803
0.337669,-0.000865195
0.352647,-0.000737979
0.361866,-0.000718254
0.366461,-0.000880989
0.380588,-0.000736513
0.389965,-0.00054519
0.399579,-0.000397249
0.413535,-0.000866729
0.418277,-0.000748376
0.432657,-0.000909646
0.442245,-0.000754308
0.44675,-0.000608832
0.466071,-0.000678871
0.465945,-0.000905714
0.484996,-0.000670009
0.485087,-0.000808087
0.504189,-0.000486083
0.508832,-0.000466357
0.518343,-0.000647352
0.532229,-0.000742048
0.537112,-0.00087766
0.551773,-0.00053593
0.561787,-0.000715925
0.571097,-0.000384058
0.580728,-0.000924043
0.591357,-0.000658749
0.601038,-0.000858469
0.610608,-0.00099015
0.620704,-0.000980288
0.630395,-0.000904851
0.639926,-0.000946768
0.650198,-0.000923111
0.659493,-0.000937905
0.669525,-0.000948768
0.679104,-0.000635626
0.688919,-0.000726857
0.698817,-0.000705666
0.70862,-0.000930043
0.718653,-0.000874332
0.728158,-0.000837347
0.737863,-0.000914783
0.742674,-0.000707665
0.757559,-0.000425112
0.762559,-0.000750582
0.776924,-0.000869935
0.781958,-0.000613504
0.796722,-0.000856141
0.801606,-0.000584916
0.81614,-0.000810293
0.82082,-0.000822621
0.830952,-0.00080143
0.845197,-0.0010332
0.850574,-0.000770376
0.860384,-0.000834484
0.870346,-0.000781239
0.879604,-0.000943974
0.888863,-0.000731925
0.898362,-0.000607175
0.907604,-0.0012162
0.917195,-0.000600778
0.931524,-0.000641229
0.936343,-0.000944508
0.945546,-0.000848347
0.954944,-0.000797567
0.96467,-0.000817293
0.978893,-0.000596381
0.98357,-0.000749254
0.993138,-0.000784773
1.00267,-0.000974631
1.01668,-0.00108166
1.02158,-0.00100522
1.03079,-0.000878003
1.04549,-0.00079417
1.04999,-0.000733528
1.05937,-0.000869141
1.07385,-0.00090466
1.07817,-0.000953974
1.09262,-0.000885935
1.09768,-0.00132976
1.11156,-0.000748857
1.11637,-0.000874606
1.13099,-0.000769582
1.14049,-0.0010556
1.14969,-0.00078291
1.15965,-0.000965371
1.17428,-0.000973768
1.179,-0.00070994
1.19339,-0.000698612
1.1981,-0.000903263
