#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.08101,50.0134
1.07951,49.9794
1.07887,50.0334
1.07835,50.0366
1.0779,50.038
1.07741,49.9989
1.07714,50.0018
1.0769,50.0042
1.07667,50.0058
1.07642,50.0058
1.07619,50.0089
1.076,50.0109
1.07579,50.0149
1.0756,50.0145
1.0754,50.0155
1.07522,50.0181
1.07507,50.0188
1.07487,50.0195
1.0747,50.0186
1.07453,50.0211
1.07439,50.0245
1.07423,50.0271
1.07407,50.0277
1.07391,50.0298
1.07375,50.03
1.07364,50.0325
1.07351,50.0336
1.07337,50.0309
1.07326,50.0316
1.07309,50.0317
1.07297,50.0346
1.07289,50.0358
1.07273,50.0427
1.07261,50.0411
1.07199,49.8993
1.07101,49.6741
1.06969,49.3572
1.06823,48.9996
1.06646,48.5496
1.06431,48.014
1.05832,46.4896
1.05219,44.9243
1.04573,43.3068
1.0391,41.6696
1.03217,39.9828
1.02476,38.2283
1.01739,36.5317
1.0097,34.7943
1.0015,33.0022
0.992999,31.2064
0.984276,29.4174
0.975118,27.6209
0.965395,25.786
0.955311,23.9684
0.944871,22.1797
0.933621,20.3581
0.922147,18.6186
0.90951,16.8255
0.895979,15.063
0.881919,13.3813
0.86684,11.7582
0.850448,10.1847
0.832571,8.67962
0.813376,7.29305
0.791652,5.976
0.768453,4.81661
0.742753,3.7846
0.727935,3.2766
0.717465,2.95678
0.715216,2.89025
0.711474,2.78074
0.7053,2.61284
0.698652,2.44254
0.688774,2.21279
0.679707,2.01312
0.66871,1.79324
0.65869,1.60691
0.646453,1.39447
0.635353,1.22326
0.625682,1.08175
0.613517,0.915983
0.600779,0.75905
0.591835,0.657204
0.577812,0.509818
0.568049,0.416883
0.557566,0.324938
0.547207,0.241118
0.536179,0.158416
0.525024,0.0838085
0.513221,0.0104749
0.500816,-0.0571179
0.494333,-0.0894799
0.480841,-0.149955
0.471006,-0.189867
0.460336,-0.228557
0.449756,-0.263036
0.442537,-0.28434
0.430766,-0.314473
0.415466,-0.349615
0.411371,-0.357545
0.399234,-0.380302
0.386972,-0.400108
0.378631,-0.412621
0.370211,-0.424139
0.357355,-0.438431
0.348507,-0.447829
0.334679,-0.45978
0.329896,-0.463572
0.316355,-0.474075
0.306547,-0.480426
0.297779,-0.485683
0.288228,-0.490958
0.274081,-0.49782
0.269211,-0.499895
0.25513,-0.50552
0.250075,-0.507215
0.236113,-0.512216
0.226316,-0.515176
0.216947,-0.517817
0.207173,-0.520202
0.197922,-0.522515
0.187591,-0.524955
0.178342,-0.527135
0.163177,-0.530315
0.158566,-0.531039
0.148606,-0.532907
0.134122,-0.535282
0.129106,-0.536462
0.11478,-0.538457
0.109451,-0.539255
0.0948551,-0.541528
0.0900715,-0.54235
0.0753358,-0.544101
0.0653869,-0.545641
0.055156,-0.546968
0.0507479,-0.547301
0.0358428,-0.549482
0.0258924,-0.550474
0.0162292,-0.551831
0.00684192,-0.552905
-0.00304948,-0.553977
-0.0127026,-0.555142
-0.0271981,-0.556681
-0.0319825,-0.557139
-0.0417522,-0.558297
-0.0560138,-0.560124
-0.0655944,-0.561021
-0.0706377,-0.561101
-0.085186,-0.562958
-0.0949032,-0.563929
-0.104675,-0.564922
-0.114033,-0.565932
-0.123868,-0.566987
-0.133807,-0.568007
-0.143106,-0.568868
-0.153096,-0.569678
-0.162253,-0.570709
-0.176934,-0.571965
-0.18173,-0.572419
-0.195947,-0.573535
-0.200564,-0.574129
NaN,NaN
-0.200724,-0.574292
-0.191337,-0.572908
-0.181752,-0.572014
-0.172357,-0.570722
-0.157569,-0.568985
-0.148354,-0.568214
-0.143695,-0.567561
-0.128766,-0.565893
-0.119072,-0.564953
-0.109817,-0.56339
-0.100113,-0.562138
-0.0903377,-0.56116
-0.0806906,-0.560118
-0.0708657,-0.558786
-0.0557317,-0.557004
-0.0565701,-0.55693
-0.0369916,-0.554392
-0.0323493,-0.553869
-0.0180023,-0.551708
-0.00837243,-0.550629
-0.00345849,-0.54982
0.0109777,-0.548026
0.0210755,-0.546495
0.030833,-0.545169
0.0408052,-0.543808
0.0504232,-0.542396
0.0597502,-0.540656
0.0700784,-0.539267
0.0798579,-0.538001
0.0894429,-0.536312
0.0988785,-0.534683
0.108973,-0.533224
0.119282,-0.53124
0.133721,-0.528437
0.138491,-0.527628
0.147991,-0.525833
0.162527,-0.522774
0.16749,-0.52129
0.181515,-0.518123
0.191716,-0.515513
0.201695,-0.512672
0.206331,-0.511501
0.220546,-0.507192
0.230368,-0.503773
0.23984,-0.500205
0.253876,-0.494575
0.258464,-0.492193
0.268214,-0.488213
0.28161,-0.481162
0.291241,-0.475416
0.300581,-0.468879
0.309926,-0.462269
0.319268,-0.455489
0.328501,-0.447261
0.337597,-0.438746
0.350254,-0.424823
0.359492,-0.41351
0.372256,-0.396032
0.376311,-0.389353
0.388652,-0.369953
0.400602,-0.347368
0.408552,-0.330305
0.416055,-0.312201
0.427629,-0.283192
0.438565,-0.251329
0.449679,-0.215542
0.456335,-0.190191
0.466516,-0.150548
0.476668,-0.107459
0.486393,-0.0600461
0.495614,-0.0120994
0.501466,0.0224011
0.513721,0.0965029
0.525076,0.17296
0.533036,0.233362
0.541065,0.29709
0.551307,0.382508
0.561637,0.478597
0.571151,0.571606
0.580442,0.671697
0.589138,0.770902
0.600161,0.903681
0.608328,1.01047
0.618372,1.15042
0.625911,1.26383
0.637207,1.44063
0.644002,1.55724
0.65408,1.73898
0.662363,1.89756
0.669999,2.05546
0.67913,2.25612
0.687579,2.45377
0.695665,2.65578
0.70321,2.85861
0.711782,3.10074
0.719955,3.34917
0.728734,3.63822
0.735938,3.89041
0.743842,4.18852
0.751397,4.49091
0.759743,4.84723
0.767414,5.20323
0.774708,5.56379
0.782502,5.96812
0.78975,6.37576
0.797286,6.82466
0.804583,7.28487
0.811816,7.76921
0.818573,8.25585
0.82506,8.74732
0.832333,9.32856
0.84896,10.7567
0.863383,12.1594
0.876066,13.5289
0.88748,14.8584
0.898878,16.2923
0.908844,17.6491
0.918413,19.0202
0.92701,20.3256
0.935665,21.7003
0.943961,23.0806
0.951931,24.466
0.95981,25.8841
0.967225,27.2784
0.974873,28.7567
0.982054,30.1955
0.98917,31.6701
0.996363,33.201
1.00333,34.7217
1.01027,36.2817
1.01699,37.835
1.024,39.4952
1.03084,41.156
1.03749,42.7943
1.04418,44.4966
1.05076,46.1976
1.05764,47.9951
1.06434,49.8021
1.06526,50.1239
1.06501,50.1284
1.06481,50.1241
1.06467,50.1275
1.06453,50.1276
1.06442,50.1255
1.06428,50.1295
1.0642,50.1269
1.06407,50.1277
1.06397,50.1322
1.06391,50.1335
1.06384,50.1328
1.06372,50.1317
1.06369,50.1337
1.06355,50.1333
1.06349,50.1287
1.06343,50.132
1.06332,50.1306
1.06326,50.13
1.0632,50.132
1.06311,50.1387
1.06307,50.1355
1.06299,50.1322
1.06294,50.1351
1.06288,50.1344
NaN,NaN
