#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.10087,49.9425
1.09979,50.0006
1.09896,50.0055
1.09828,50.0158
1.09785,50.0218
1.09745,50.0227
1.09715,50.0246
1.09692,50.0281
1.09672,50.0341
1.09652,50.0328
1.09639,50.0361
1.09624,50.0364
1.09611,50.0343
1.09601,50.0392
1.09593,50.0359
1.09582,50.0376
1.09576,50.0384
1.09568,50.0378
1.09563,50.0443
1.09553,50.041
1.09545,50.0424
1.09543,50.0433
1.09537,50.0447
1.09532,50.0389
1.09526,50.0434
1.09521,50.0454
1.09515,50.0436
1.09508,50.0448
1.09507,50.0409
1.09502,50.0421
1.09499,50.0412
1.09495,50.0397
1.09492,50.0449
1.0949,50.0447
1.09488,50.0435
1.09483,50.0422
1.09481,50.0426
1.09479,50.0414
1.09475,50.0431
1.09472,50.0461
1.09467,50.0425
1.09467,50.0432
1.09464,50.0373
1.09462,50.0392
1.09461,50.042
1.09457,50.0413
1.09457,50.0424
1.09451,50.0411
1.09448,50.0419
1.09445,50.0411
1.09446,50.0415
1.09447,50.0415
1.09445,50.0397
1.09439,50.0424
1.09439,50.0434
1.09439,50.0435
1.09437,50.0429
1.09435,50.0408
1.09434,50.041
1.09428,50.0384
1.0941,49.9952
1.09391,49.9517
1.09336,49.8196
1.09259,49.6373
1.0917,49.4133
1.09072,49.182
1.08958,48.9064
1.08833,48.5913
1.08681,48.2324
1.0851,47.8219
1.08343,47.4154
1.08153,46.9662
1.07946,46.4662
1.07735,45.9699
1.0751,45.4266
1.06842,43.8962
1.06181,42.3909
1.05517,40.8873
1.04855,39.4259
1.04186,37.9672
1.03511,36.524
1.02828,35.0866
1.02146,33.6979
1.01458,32.3181
1.00765,30.9578
1.00051,29.5937
0.993185,28.2349
0.986025,26.9439
0.978594,25.6366
0.971304,24.3943
0.96363,23.1371
0.956178,21.946
0.9484,20.7565
0.940196,19.553
0.932378,18.4428
0.923724,17.2743
0.915317,16.1847
0.906424,15.0934
0.897659,14.0735
0.890282,13.2505
0.885571,12.7287
0.8797,12.1217
0.875057,11.6532
0.874885,11.6067
0.874127,11.5192
0.872939,11.395
0.871262,11.2253
0.869623,11.0566
0.867409,10.8467
0.864774,10.5966
0.861546,10.303
0.858294,10.0158
0.854916,9.72787
0.851495,9.43681
0.84727,9.09588
0.842933,8.76088
0.838636,8.43002
0.833511,8.05919
0.828821,7.72879
0.823325,7.35743
