#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.40464,-0.000267255
1.38045,-4.43432E-5
1.39013,-0.00022205
1.38519,-0.00014297
1.38037,-0.000224338
1.37544,-0.000266255
1.37095,-0.000490632
1.36115,-6.0603E-5
1.36116,-0.00035895
1.35136,-0.000181421
1.35112,-0.000378676
1.34168,-0.000306171
1.33683,4.39557E-5
1.33163,2.0391E-6
1.33204,-0.00057493
1.3224,-0.000295308
1.31736,-0.000657764
1.31262,-0.000250926
1.30276,-0.000220338
1.30276,-0.00020801
1.29801,-0.000323897
1.29372,-0.000548274
1.28393,-0.000313034
1.28398,-0.000258789
1.27431,-6.64657E-5
1.2742,-0.000645901
1.26406,-0.000366279
1.25913,-0.000329294
1.25446,-0.000287377
1.25468,-0.000358882
1.24469,-0.000498426
1.23984,-0.0003135
1.23544,-0.000202544
1.22518,-0.00051222
1.22532,-0.000507288
1.22067,-0.000687283
1.21611,-0.000445646
1.20621,-0.000449578
1.20654,-0.000439715
1.19709,-0.000264652
1.19709,-0.000252323
1.18673,-0.000431318
1.18689,-0.000428852
1.17718,-0.000320362
1.17263,-0.000305568
1.16801,-0.000329225
1.16329,-0.000104848
1.15851,-0.000459906
1.15357,-0.000464838
1.14937,-0.00038347
1.13936,-0.000323294
1.13938,-0.000338088
1.1296,-0.000259186
1.12966,-0.000394798
1.12026,-9.79166E-5
1.11547,3.27646E-5
1.11057,-0.000277911
1.11091,-0.000191613
1.10112,-0.000276911
1.09612,-0.000276911
1.09184,-0.000136368
1.08218,-7.15204E-6
1.0818,-0.000327691
1.07725,-0.000206872
1.07196,-0.000226598
1.06285,-0.000279843
1.06239,-0.000188613
1.05297,-0.000506685
1.04862,-0.000567328
1.04349,-0.000222132
1.04352,-0.000165421
1.0341,-0.00023446
1.02921,-0.000383867
1.02433,-9.29166E-5
1.0146,-0.000132368
1.01459,-0.000213735
1.00992,-0.000110176
1.00524,-0.000168353
0.995724,-0.000148627
0.995875,-0.000207804
0.986166,-0.000418852
0.981203,-0.000167353
0.981015,-0.000436112
0.971627,-0.000164887
0.966418,-0.000225529
0.962108,-0.000149093
0.957289,-0.000533739
0.952393,-1.15204E-6
0.947764,-0.000207269
0.94286,-0.000254117
0.938096,-0.00015549
0.928676,-0.000208735
0.92859,-4.84657E-5
0.91919,-6.57255E-5
0.919225,-0.000149559
0.909321,-0.000287637
0.904318,-6.47255E-5
0.899421,-1.78775E-5
0.89946,-0.000224995
0.890163,-0.000121436
0.885312,-0.00015249
0.880536,-0.000142627
0.875367,-0.000130299
0.870424,-0.000137696
0.860423,-0.000412852
0.860171,-0.00035121
0.855218,-0.000136696
0.850417,-0.000316691
0.840298,-0.000273774
0.839977,-0.000456235
0.83496,-0.000261446
0.830218,-0.000152956
0.820518,-0.000351676
0.820526,-0.000433043
0.810686,-0.000142093
0.810697,-0.000147024
0.800499,1.17793E-5
0.795812,-0.000106573
0.790958,-0.000118902
0.790871,-0.000390127
0.780767,-0.000258446
0.775978,-0.000260911
0.771176,-6.85882E-5
0.771235,-2.01477E-6
0.756497,-0.000178544
0.756449,-3.8E-5
0.751319,-6.75882E-5
0.746212,-0.000234255
0.741295,-6.90539E-5
0.736245,-0.000182475
0.731088,-0.000150421
0.72126,-0.000203666
0.721343,-4.3397E-5
0.716344,-8.03823E-5
0.711425,-8.77793E-5
0.701686,-0.000185407
0.701728,-0.000210063
0.691899,-0.000205132
0.692184,0.000186911
0.681802,-6.35882E-5
0.682199,-1.92059E-5
0.671907,0.000133666
0.667256,-0.000269705
0.662492,-0.000348607
0.657483,-0.000180941
0.652628,-0.000220392
0.65277,0.000129735
0.642606,-9.61077E-5
0.632682,-0.000251446
0.632675,4.69018E-5
0.627788,-0.000129627
0.622805,0.000109544
