#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.35.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[33.42,30.245] °C
##Sample holder climate : relative humidity:	[30.249,31.615] %
##IR temperature [0]:	[35.67,31.91] °C
##Stage temperature:	[35.8809,30.7062] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.39965,-0.000180956
1.39968,-0.000359718
1.39014,-0.000201503
1.38516,-0.000266255
1.3805,-0.00041173
1.37098,-0.000355019
1.37074,-0.000465975
1.36573,-0.000144436
1.35613,-0.000366348
1.35632,-0.000247995
1.34647,-0.000205078
1.34134,-0.000353019
1.34168,-0.000407264
1.33164,-9.90539E-5
1.32693,-0.000529548
1.32236,-0.0004827
1.31744,-0.000448181
1.31253,-0.000852553
1.30822,-0.000183353
1.30315,-0.000175956
1.29323,-0.000375676
1.29325,-0.000375676
1.28412,-0.000310568
1.28398,-0.000554671
1.27397,-0.000288377
1.27451,-0.000271117
1.26452,-0.000477235
1.25948,-0.000341622
1.25473,-0.000151765
1.24988,-0.000307103
1.24509,-0.000498426
1.24013,-0.000362813
1.23543,1.69018E-5
1.23077,-0.000276514
1.22083,-0.0004777
1.22114,-0.000329759
1.21634,-0.00024346
1.20669,-0.00015123
1.20706,-0.000252323
1.19706,-0.000257255
1.19204,-0.00036821
1.18718,-9.10539E-5
1.18726,-0.000162559
1.1771,-0.00020201
1.17212,-0.000152696
1.16721,-0.000107314
1.16245,-0.000284843
1.15805,-0.000385936
1.15352,-0.000410593
1.14861,-0.000559999
1.13883,-0.000345485
1.13917,-0.000545205
1.12939,-0.000269049
1.12941,-0.000229598
1.12005,-0.000149696
1.11523,-0.000467769
1.1102,-0.00025572
1.11048,1.30391E-5
1.10074,-2.54118E-5
1.09147,-0.000410058
1.09119,-0.000538274
1.08631,-0.00041399
1.08149,-9.59166E-5
1.07239,-0.000140299
1.07236,-0.000372073
1.06283,-0.000499288
1.06259,-0.000339019
1.05309,-0.000223132
1.05312,-0.000326691
1.04357,-0.000350348
1.03849,-0.000446509
1.03367,-0.000150627
1.02876,-0.000314828
1.02381,-0.00025072
1.01453,-7.31911E-5
1.01468,0.000175843
1.00972,-0.00041099
1.00012,-0.000180681
1.00027,-0.000303965
0.990428,-5E-5
0.990672,-0.00034095
0.981105,-0.000258583
0.976356,-0.000241323
0.97198,-0.000189544
0.966705,-0.000166353
0.962434,-0.000368539
0.957722,-3.81373E-5
0.947867,-0.000167818
0.94804,-1.00148E-5
0.938253,-9.87793E-5
0.938488,-0.000224529
0.928991,-0.000295034
0.928738,-0.000317225
0.919511,-0.000161887
0.914486,-0.000504617
0.909683,-0.000364073
0.904281,-0.000148559
0.899733,-0.000111573
0.89511,3.14361E-5
0.890384,-0.000232392
0.880419,-9.33136E-5
0.88074,-0.000120436
0.875371,-8.34509E-5
0.87053,-0.000162353
0.860538,-0.000324088
0.860754,-0.000311759
0.850526,-0.000188475
0.850532,-5.77941E-5
0.840468,0.000108407
0.840335,-0.000197338
0.830575,2.21077E-5
0.830859,-1.48775E-5
0.82102,-0.000105108
0.820801,-0.000211132
0.810687,-0.000262911
0.805735,-1.04118E-5
0.800596,-7.45195E-5
0.800585,-0.00013123
0.791361,0.000117804
0.785975,-1.68089E-5
0.781238,-0.000199269
0.776455,-9.57107E-5
0.771193,-0.000512411
0.76648,-0.000262377
0.761097,-0.000356073
0.751262,-0.000205666
0.751611,-0.000107039
0.746331,-0.000249049
0.741594,-0.00012823
0.731841,-0.000125765
0.731639,-6.16568E-5
0.727132,-0.000117368
0.717079,-0.000154353
0.716971,-0.000304759
0.70708,-0.000239652
0.702161,-0.000202666
0.70206,-0.000301294
0.692073,-0.000111436
0.692077,-5.41182E-6
0.682529,-0.000132627
0.677478,-0.000246049
0.672598,-7.83823E-5
0.672624,0.000202705
0.662634,-0.000259843
0.653165,1.13823E-5
0.652897,-7.24509E-5
0.652993,-0.000378195
0.642928,-0.000273637
0.633167,-7.14509E-5
0.633281,-0.00017501
0.628159,-5.31911E-5
0.623282,1.83136E-5
0.613305,2.81764E-5
0.613435,0.000171186
0.608408,-3.49314E-5
0.603399,-8.91764E-5
0.593716,-4.72598E-5
0.593272,-0.000153284
0.583851,-0.000149818
0.583963,-0.000250911
0.5741,-0.000191735
0.569523,-0.00021146
0.569449,-0.000110368
0.559016,1.58818E-6
0.553826,-6.99166E-5
0.54936,-4.27941E-5
0.544837,1.22502E-7
0.544691,-5.65882E-5
0.535327,-9.85048E-5
0.525604,-0.000371195
0.52586,-0.000210926
0.520947,-0.000272568
0.516504,7.01616E-5
0.50719,-3.4318E-7
0.507044,-0.000135956
0.497467,1.93823E-5
0.492761,2.67793E-5
0.487948,-5.11225E-5
0.4881,-0.000290294
0.478421,-0.000201529
0.469143,-0.000180804
0.469203,-0.000180804
0.464153,-0.000158613
0.459515,-0.000170941
0.450368,-0.000143818
0.450243,-8.71077E-5
0.440344,-7.6245E-5
0.43556,-0.000337607
0.43565,-0.000128024
0.426358,-0.000228117
0.421593,-0.000176338
0.416817,-0.000114696
0.412296,-0.000151681
0.402498,-0.000118627
0.402718,-0.00016301
0.397905,-4.71225E-5
0.388427,-3.37941E-5
0.388189,4.2642E-5
0.379049,-8.80391E-5
0.374076,1.55195E-5
0.373669,-0.000129956
0.364477,-0.000121559
0.359592,-2.5397E-5
0.354759,-0.000170872
0.349816,-9.69018E-5
0.345529,0.000101353
0.336148,-0.000137818
0.335951,-0.000145215
0.326461,-0.000255171
0.326328,8.5093E-5
0.316813,0.000102353
0.3123,-1.84657E-5
0.307488,-9.39018E-5
0.307488,-0.000172804
0.298221,8.85586E-5
0.288608,3.25977E-6
0.288473,-0.000216186
0.283679,0.000114215
0.278924,-0.000134818
0.269266,-4.99852E-5
0.269403,-5.34509E-5
0.259947,-0.000168338
0.25984,-0.000109162
0.249236,-0.000189529
0.249388,-0.000168338
0.239346,-4.15882E-5
0.239029,-0.000226514
0.228853,-5.29166E-5
0.228854,6.05048E-5
0.218365,0.000203514
0.213485,-0.000306882
0.213629,-0.000114559
0.203487,0.000187255
0.198752,2.69852E-5
0.198398,-6.4245E-5
0.188153,1.07255E-5
0.188084,0.000170995
0.177836,-9E-6
0.172636,-6.07793E-5
0.167658,-0.000143613
0.167898,5.61077E-5
0.157437,0.000149804
0.152211,0.000110353
0.147206,2.75195E-5
0.146992,-2.06864E-6
0.137233,0.000288882
0.137171,0.000187789
0.126801,6.79705E-5
0.121699,-0.00011449
0.116662,0.000100024
0.116568,0.000132078
0.10642,-2.71911E-5
0.101362,-7.15734E-5
0.0961695,-2.22598E-5
0.0960733,3.93823E-5
0.0858445,-2.12598E-5
0.0806975,2.55882E-5
0.0759213,0.000124215
0.0757876,-0.000233308
0.0657907,-6.46421E-5
0.0605622,-7.69705E-5
0.0554538,-6.95734E-5
0.0504287,0.000112887
0.0455587,-4.14509E-5
0.0451743,8.92302E-5
0.0355419,-0.000211583
0.0253981,0.000225843
0.0301942,1.52598E-5
0.0199677,7.79018E-5
0.0147552,-0.000163735
0.0095214,4.5848E-5
0.00461378,-0.000138078
-0.00050154,0.000155338
-0.00548818,6.1642E-5
-0.0105449,0.000184926
