#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.07477,50.056
1.07323,50.0238
1.07233,50.0342
1.07178,50.0367
1.0713,50.039
1.07096,50.0436
1.0707,50.0457
1.0704,50.0464
1.07016,50.0486
1.06994,50.0476
1.06975,50.0482
1.06951,50.0466
1.06935,50.0506
1.06915,50.0564
1.06897,50.0563
1.0688,50.0594
1.06864,50.0598
1.06847,50.06
1.06826,50.0647
1.06813,50.0643
1.06798,50.0647
1.06781,50.0661
1.06769,50.0692
1.06752,50.0679
1.06734,50.0706
1.06721,50.0721
1.0671,50.0692
1.06694,50.0709
1.06678,50.0736
1.06663,50.0763
1.06651,50.076
1.06639,50.079
1.06624,50.082
1.06615,50.0777
1.06564,49.9906
1.06507,49.855
1.0641,49.6248
1.06264,49.2611
1.06105,48.8642
1.05914,48.3856
1.0571,47.857
1.05129,46.3464
1.04492,44.7019
1.03843,43.0392
1.03209,41.4422
1.02494,39.6962
1.01755,37.904
1.01013,36.17
1.0022,34.363
0.993818,32.5121
0.985448,30.7228
0.976528,28.8966
0.967306,27.0713
0.957483,25.2115
0.947578,23.4212
0.936831,21.5945
0.925653,19.805
0.91408,18.0618
0.900905,16.2326
0.886936,14.4486
0.872615,12.792
0.8566,11.1305
0.838867,9.51684
0.82063,8.07858
0.800596,6.73888
0.777168,5.43583
0.752693,4.33662
0.726429,3.39221
0.71757,3.10902
0.71657,3.07201
0.711852,2.93325
0.705848,2.76301
0.699224,2.59288
0.68997,2.36316
0.681548,2.17064
0.66893,1.90515
0.65906,1.71528
0.648613,1.52711
0.635803,1.31471
0.62421,1.14154
0.61407,0.998709
0.601263,0.835343
0.590177,0.702876
0.580845,0.600151
0.568852,0.478591
0.555845,0.359257
0.545123,0.267621
0.536962,0.205702
0.526286,0.127668
0.514914,0.0536319
0.503348,-0.0146712
0.491131,-0.0806035
0.484766,-0.109209
0.471611,-0.168181
0.461513,-0.208943
0.450844,-0.244594
0.440355,-0.27783
0.429231,-0.308246
0.42159,-0.327708
0.406048,-0.362636
0.39758,-0.378182
0.38997,-0.392403
0.381599,-0.405742
0.36523,-0.429352
0.361268,-0.434474
0.348207,-0.44958
0.339684,-0.457808
0.326429,-0.470081
0.31754,-0.477096
0.307676,-0.484704
0.293545,-0.493955
0.289026,-0.496494
0.274767,-0.50359
0.270274,-0.505888
0.255468,-0.512683
0.245717,-0.516363
0.235916,-0.520204
0.230951,-0.521723
0.216361,-0.526323
0.206529,-0.52951
0.197051,-0.531934
0.187125,-0.534596
0.177369,-0.536714
0.16739,-0.539018
0.15751,-0.541297
0.142862,-0.544114
0.137838,-0.544935
0.127998,-0.546719
0.118165,-0.548714
0.103551,-0.550942
0.0986251,-0.551822
0.0887046,-0.553495
0.0735145,-0.555579
0.0689107,-0.556096
0.0540942,-0.558482
0.0488927,-0.55911
0.0340575,-0.56112
0.0292248,-0.562125
0.0143364,-0.563986
0.00909793,-0.564518
-0.00555415,-0.56649
-0.014883,-0.567668
-0.0192796,-0.568109
-0.0382,-0.570392
-0.0431914,-0.57102
-0.0519058,-0.572094
-0.0609573,-0.573128
-0.0754505,-0.574724
-0.0845553,-0.575767
-0.0936264,-0.576873
-0.103179,-0.577842
-0.112701,-0.578963
-0.121945,-0.579908
-0.135748,-0.581359
-0.140286,-0.581702
-0.154206,-0.583473
-0.163453,-0.584578
-0.177853,-0.585798
-0.182379,-0.586153
-0.191633,-0.587195
-0.205669,-0.588837
NaN,NaN
-0.196396,-0.587742
-0.192096,-0.587185
-0.182572,-0.585822
-0.168573,-0.584285
-0.159496,-0.583237
-0.154331,-0.582379
-0.140475,-0.580863
-0.131529,-0.579441
-0.117123,-0.577935
-0.112797,-0.577013
-0.0987621,-0.575416
-0.0898451,-0.573956
-0.0802993,-0.572779
-0.0712905,-0.571447
-0.0621134,-0.570159
-0.0478689,-0.568311
-0.0434162,-0.56767
-0.0294558,-0.565755
-0.020046,-0.564196
-0.0106962,-0.562993
-0.00134926,-0.561544
0.00800742,-0.560267
0.0233348,-0.557874
0.028175,-0.55688
0.0430467,-0.554916
0.0478786,-0.554107
0.063084,-0.551751
0.0679683,-0.550634
0.0776956,-0.549109
0.0925238,-0.546632
0.102392,-0.544768
0.107523,-0.543641
0.122171,-0.540917
0.12705,-0.539828
0.141782,-0.536751
0.151711,-0.534957
0.156631,-0.533143
0.171331,-0.529785
0.181215,-0.527049
0.190868,-0.524574
0.200636,-0.52166
0.210493,-0.518418
0.22031,-0.514946
0.229734,-0.511366
0.239038,-0.507849
0.253927,-0.501195
0.258463,-0.498924
0.268035,-0.49397
0.282108,-0.48581
0.291709,-0.479854
0.296486,-0.476535
0.310481,-0.465512
0.32012,-0.457326
0.328711,-0.448741
0.341401,-0.435553
0.350127,-0.424663
0.358906,-0.414016
0.366664,-0.402183
0.378765,-0.382202
0.387119,-0.367586
0.398526,-0.344323
0.410265,-0.317707
0.417992,-0.297888
0.42916,-0.267301
0.436085,-0.245005
0.446512,-0.208392
0.456975,-0.17001
0.466776,-0.127297
0.47658,-0.0826046
0.485995,-0.0354879
0.491894,-0.00129976
0.503807,0.0696383
0.515079,0.143284
0.523521,0.203161
0.531438,0.264327
0.542092,0.351724
0.552452,0.444143
0.562358,0.540393
0.571891,0.638863
0.578658,0.71568
0.590023,0.846713
0.598525,0.954691
0.608948,1.09642
0.616887,1.20912
0.62641,1.35573
0.635584,1.50569
0.64439,1.65756
0.654492,1.84837
0.660842,1.97579
0.670443,2.17485
0.678861,2.36669
0.687134,2.56967
0.694961,2.76646
0.703784,3.00992
0.712082,3.24905
0.718876,3.45999
0.727288,3.74541
0.73542,4.03278
0.743167,4.32829
0.750708,4.63979
0.758841,4.99071
0.766413,5.34916
0.774387,5.74789
0.781928,6.14787
0.789053,6.55608
0.796601,7.01323
0.803438,7.45539
0.810486,7.94136
0.817179,8.42652
0.82412,8.96161
0.841481,10.4053
0.856625,11.8482
0.869272,13.1877
0.880691,14.5064
0.891366,15.8385
0.901974,17.2488
0.911322,18.5878
0.919771,19.8632
0.927971,21.1699
0.936245,22.5436
0.943962,23.878
0.951713,25.2728
0.958967,26.6352
0.966432,28.09
0.973908,29.5894
0.980685,31.0015
0.987822,32.5285
0.99492,34.0999
1.00177,35.6598
1.00841,37.2111
1.01533,38.8635
1.02221,40.5572
1.02876,42.1968
1.03501,43.8106
1.04164,45.5501
1.04824,47.3125
1.05469,49.0795
1.0585,50.1696
1.0582,50.1692
1.05799,50.1731
1.05781,50.1739
1.05766,50.1737
1.05756,50.1747
1.05745,50.1783
1.05731,50.1773
1.05717,50.1753
1.05708,50.1756
1.05701,50.1752
1.05692,50.1787
1.05681,50.1775
1.05673,50.1736
1.05664,50.179
1.05654,50.1796
1.05648,50.178
1.05638,50.1808
1.05629,50.1816
1.05621,50.178
1.05613,50.1789
1.05605,50.1802
1.056,50.1806
1.05591,50.178
1.05582,50.1815
1.05574,50.1821
NaN,NaN
