#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.08157,50.032
1.08057,50.0396
1.07989,50.0451
1.0794,50.0515
1.07905,50.0538
1.07873,50.0563
1.07853,50.0593
1.07834,50.0633
1.07815,50.0592
1.07802,50.0627
1.07794,50.0624
1.07781,50.0609
1.07772,50.0596
1.07766,50.0644
1.07757,50.0636
1.07752,50.0619
1.07745,50.0617
1.07741,50.063
1.07735,50.0607
1.07733,50.0617
1.07725,50.0604
1.07723,50.0629
1.07717,50.0599
1.07715,50.0602
1.07709,50.0572
1.07708,50.0585
1.077,50.0626
1.07698,50.0627
1.07694,50.0611
1.07691,50.0632
1.0769,50.0611
1.07685,50.0613
1.07685,50.0605
1.07686,50.0617
1.07678,50.0621
1.07674,50.0608
1.07675,50.059
1.07676,50.0598
1.07673,50.0622
1.07668,50.061
1.07668,50.0599
1.07666,50.0614
1.07664,50.0607
1.07661,50.0587
1.0766,50.0608
1.07655,50.058
1.07656,50.0597
1.07651,50.0567
1.07652,50.0607
1.07648,50.0578
1.07648,50.0565
1.07649,50.0567
1.07642,50.0558
1.07642,50.0525
1.0764,50.0525
1.07638,50.0568
1.07637,50.0565
1.07634,50.054
1.07631,50.0511
1.07629,50.0562
1.07632,50.0504
1.07631,50.055
1.07629,50.0573
1.07629,50.0569
1.07611,50.0116
1.07577,49.9221
1.07526,49.7928
1.0744,49.5696
1.07358,49.3513
1.0725,49.0851
1.07147,48.8211
1.07011,48.4692
1.06859,48.07
1.06709,47.67
1.06529,47.2215
1.06351,46.7598
1.06133,46.2011
1.05541,44.7207
1.04936,43.2302
1.04346,41.799
1.03722,40.299
1.0308,38.7934
1.02466,37.3655
1.0186,36.0004
1.01204,34.539
1.00572,33.167
0.999107,31.7747
0.992368,30.3841
0.985496,29.0117
0.978342,27.6222
0.971407,26.3123
