#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.38.22
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[30.245,34.779] °C
##Sample holder climate : relative humidity:	[31.615,31.739] %
##IR temperature [0]:	[31.91,44.35] °C
##Stage temperature:	[30.7062,51.4341] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.08495,50.0368
1.08361,50.0071
1.08275,50.0146
1.08211,50.0207
1.08161,50.0246
1.08116,50.0268
1.08081,50.0288
1.08056,50.0325
1.08024,50.0355
1.08002,50.0351
1.0798,50.0417
1.07956,50.0395
1.07942,50.0394
1.07926,50.0444
1.07905,50.0441
1.07893,50.0463
1.07872,50.0458
1.07861,50.0453
1.07844,50.045
1.07829,50.0456
1.0782,50.0499
1.07804,50.0478
1.07791,50.0521
1.07781,50.053
1.07767,50.0506
1.07756,50.0495
1.07742,50.0523
1.07735,50.0538
1.07722,50.0551
1.07712,50.0527
1.07705,50.0541
1.07692,50.0565
1.0768,50.0546
1.07671,50.0554
1.07663,50.0583
1.07652,50.058
1.0764,50.0573
1.07633,50.0596
1.07622,50.0607
1.07613,50.061
1.07606,50.0596
1.07597,50.0611
1.07587,50.0589
1.07581,50.0611
1.07574,50.0628
1.07566,50.0624
1.07558,50.063
1.07549,50.066
1.0754,50.0623
1.07537,50.0644
1.07526,50.0621
1.07521,50.0692
1.07514,50.0653
1.07504,50.0632
1.07498,50.0673
1.07494,50.0666
1.07483,50.0652
1.07479,50.0688
1.07471,50.0666
1.07465,50.0657
1.0746,50.0697
1.07456,50.0673
1.07447,50.07
1.07444,50.0672
1.07418,50.0271
1.07394,49.9815
1.07339,49.8512
1.07267,49.6751
1.07193,49.5033
1.07084,49.2345
1.06978,48.9716
1.06854,48.6648
1.06709,48.31
1.06551,47.9134
1.06394,47.5177
1.06189,47.0115
1.05611,45.5714
1.05015,44.1053
1.04444,42.7178
1.03853,41.313
1.0321,39.8071
1.026,38.4061
