#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.35.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[33.42,30.245] °C
##Sample holder climate : relative humidity:	[30.249,31.615] %
##IR temperature [0]:	[35.67,31.91] °C
##Stage temperature:	[35.8809,30.7062] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.398,-0.000217941
1.40792,-0.00026109
1.38851,-0.000286802
1.38357,-0.000118314
1.37859,-0.000337759
1.37854,-0.000453646
1.36905,-0.000169093
1.36394,-0.000181421
1.35911,-0.000415661
1.34934,-0.000198681
1.34945,-0.000489632
1.34435,-0.000291377
1.33995,-0.000197681
1.33027,-0.000481235
1.33061,-0.000173024
1.32049,-0.000310103
1.31595,-0.000398867
1.31084,-0.000334759
1.31081,-0.00051722
1.30116,-0.000200613
1.2965,-0.000301705
1.29148,-0.000351019
1.28676,-0.00037221
1.28171,-0.000419058
1.27177,-0.000510288
1.27162,-0.000258789
1.26746,-0.000169024
1.26224,-0.000440249
1.25297,-0.000373676
1.25288,-0.000134505
1.2434,-0.000264186
1.23864,-0.000498426
1.23392,-0.000254323
1.23424,-0.000535411
1.22436,-0.000329759
1.21515,-0.000379073
1.21517,-0.000305103
1.21037,-0.000435784
1.20552,-0.000412593
1.19629,-3.53432E-5
1.19597,-0.000220269
1.1867,-0.000312965
1.18676,-5.1603E-5
1.17718,-0.000399264
1.17234,-0.00034995
1.16748,-0.000267583
1.16245,-0.000321828
1.15802,-0.000385936
1.15301,-0.000299637
1.14823,-0.000436715
1.13916,-0.000345485
1.13926,-0.000421921
1.12945,-0.000392333
1.12955,-0.000328225
1.1202,-0.000408593
1.11513,-0.000171887
1.11021,-0.000305034
1.1055,-0.000331156
1.10092,-0.000136368
1.09628,-0.00016349
1.09157,-0.000119108
1.08657,-0.000340019
1.08201,-0.000256186
1.07234,-0.000275911
1.07242,-0.000359745
1.0633,-0.000339019
1.06283,-0.00017875
1.05365,-0.00016149
1.04869,-0.000313362
1.0443,-0.000165421
1.03941,-0.000249255
1.03509,-0.000323225
1.02501,-0.000179215
1.02558,-0.000447975
1.02067,-0.000270446
1.01146,-0.000440578
1.00653,-0.000348348
1.00652,-0.000451906
0.996768,-0.000254652
0.99232,-0.000210269
0.987731,-0.000241323
0.982995,-3.66716E-5
0.978529,-0.000216666
0.968163,-0.000262514
0.968486,-9.23823E-5
0.958655,-0.000195941
0.958949,-0.000210735
0.948741,-4.45343E-5
0.948875,-0.000231926
0.939334,-0.000123436
0.934044,-0.000175215
0.929441,-0.000209735
0.929541,-0.000194941
0.919871,-7.55882E-5
0.914919,-0.000319691
0.910356,-0.000487357
0.905385,-6.17724E-7
0.900442,-0.000234858
0.890678,5.6093E-5
0.890744,-0.000146093
0.886211,-7.01477E-6
0.876358,-0.000145093
0.8766,-0.000145093
0.866605,-0.00025998
0.866476,-0.000373401
0.856681,-0.000336416
0.851488,-0.00038573
0.85169,-0.000218063
0.841822,7.14214E-5
0.836969,6.15586E-5
0.832114,-0.000175147
0.832338,-0.000310759
0.822455,-0.000154421
0.817491,-8.7848E-5
0.812474,5.76273E-5
0.807718,-0.000232323
0.802711,4.87646E-5
0.792934,-0.000143559
0.792943,-4.24657E-5
0.788123,7.84796E-6
0.778132,-0.000322553
0.778126,-8.33823E-5
0.773472,-0.000339813
0.763764,-0.000299362
0.758485,-0.000171147
0.758802,-0.000168681
0.748749,-0.00032795
0.743982,-0.000298362
0.743937,-0.000325485
0.734372,-0.000372333
0.72945,-0.000197269
0.724757,5.52302E-5
0.719869,-0.000117368
0.715168,-0.000280103
0.710056,-0.000351607
0.704938,-5.47255E-5
0.695128,-0.00032595
0.695183,-0.000111436
0.690361,-0.000313622
0.68571,-0.000181941
0.675982,-0.000147421
0.675855,-0.000103039
0.666037,0.000129735
0.660967,-9.46134E-7
0.661174,-0.000247514
0.651781,-0.000134093
0.646956,-5.66568E-5
0.646879,-1.47402E-5
0.63721,-0.000182407
0.627823,-0.000272637
0.627781,8.24214E-5
0.623079,-0.000178941
0.618392,6.51616E-5
0.613583,7.25586E-5
0.608785,-0.000158215
0.599681,-0.000249446
0.595039,2.67107E-5
0.595048,-4.23284E-5
0.58563,-5.11911E-5
0.580726,-2.9E-5
0.575857,-0.000167078
0.571678,-0.000125162
0.56647,6.32302E-5
0.561732,-0.000417578
0.552035,-0.000193201
0.552355,-5.80886E-6
0.542596,-0.000258774
0.542794,-0.000167544
0.533451,-1.22059E-5
0.53319,-0.000137956
0.523871,-0.000358867
0.519116,-0.000223255
0.514524,-0.000176407
0.509301,7.36273E-5
0.504578,7.36273E-5
0.499815,-5.45882E-5
0.495056,-0.0004417
0.48561,-2.64657E-5
0.485722,-0.00016701
0.475864,-0.000337142
0.476406,-0.000268103
0.466612,-0.000230117
0.466809,-3.53284E-5
0.457279,6.32989E-5
0.45243,2.87793E-5
0.44791,4.95048E-5
0.438379,-2.69314E-5
0.438461,3.2245E-5
0.433745,8.15586E-5
0.428868,6.1225E-6
0.419607,-0.000200995
0.414741,9.4887E-5
0.409687,5.79018E-5
0.409979,-5.79852E-5
0.400343,-8.90391E-5
0.395327,-7.17793E-5
0.390563,-0.000182735
0.3858,-0.000376524
0.381651,-7.57107E-5
0.37658,-0.000120093
0.371701,-0.000413509
0.362578,-0.000195529
0.362508,-0.000395249
0.351837,-0.000380455
0.346919,-0.000219186
0.347112,-0.000120559
0.336734,-2.20591E-6
0.337076,-0.000280828
0.327035,0.00012701
0.321739,-0.00012449
0.321525,6.53675E-5
0.311806,-0.000462288
0.306334,-0.0002665
0.301146,-4.95195E-5
0.301214,-0.000379921
0.291267,-0.000170338
0.286348,-0.000166872
0.280861,-0.000181666
0.280502,-0.000282759
0.270526,4.76421E-5
0.265497,-3.13727E-6
0.265615,-0.000365593
0.255475,8.8093E-5
0.250445,-5.60295E-6
0.250207,4.25977E-6
0.240239,8.16959E-5
0.235293,-6.6245E-5
0.22992,0.000192652
0.224893,-0.000321676
0.219714,-0.000129353
0.219539,0.000149269
0.209459,0.000181323
0.204357,-1E-5
0.199159,-4.69852E-5
0.199219,-6.4245E-5
0.189163,-6.3245E-5
0.183894,-2.62598E-5
0.17916,-8.29705E-5
0.173976,1.31911E-5
0.16842,-0.000118956
0.163396,-0.000301416
0.158271,-4.74509E-5
0.158622,-0.000173201
0.148201,-0.000268362
0.1434,0.000121215
0.138208,-3.16568E-5
0.132847,0.000187789
0.1278,-5.53136E-5
0.123019,8.79409E-6
0.117837,1.39705E-6
0.112405,-0.000287088
0.107219,-5.1848E-5
0.102403,2.39705E-6
0.0971706,-4.69166E-5
0.0924585,8.86959E-5
0.0875522,-0.000169201
0.0820831,0.000111887
0.0767946,-9.76959E-5
0.0715672,-1.1397E-5
0.066746,9.32841E-6
0.0619222,-0.000163269
0.0566789,0.00014001
0.0515481,0.000100559
0.0462617,-0.000164735
0.0413359,-0.000280622
0.0363549,0.000182926
0.0308134,-0.000132681
0.0263124,-0.000180995
0.0167757,0.000188858
0.0167828,5.81764E-5
0.0114312,-2.81225E-5
0.00191835,0.00010849
0.00217737,0.000179995
-0.00780336,0.000147941
-0.00759052,0.000382181
-0.0174661,-0.000109956
-0.0220358,0.000193323
-0.0222097,-0.000132147
-0.0318075,-0.000192789
-0.0365429,4.39166E-5
-0.041395,0.000251034
-0.0463308,9.39705E-6
-0.0512163,0.00014601
-0.0608433,-3.89166E-5
-0.0608369,6.71077E-5
-0.0654513,1.0397E-5
-0.0704409,-0.000174529
-0.0800385,-5.51764E-5
-0.0803645,0.000253034
-0.0902179,-0.000203117
-0.089958,0.000319607
-0.0997511,5.9245E-5
-0.104699,-3.93823E-5
-0.109657,0.000199789
-0.109564,0.000140613
-0.119396,3.53432E-6
-0.12417,-0.000141941
-0.129172,-9.75586E-5
-0.133748,-1.27255E-5
-0.138795,-0.000150804
-0.143779,-0.000185323
-0.148365,-0.000205049
-0.158276,-0.000125147
-0.158033,-4.87107E-5
-0.167648,6.71764E-5
-0.167847,4.74509E-5
-0.177591,-0.000277019
-0.177645,0.000250637
-0.187232,-1.56568E-5
-0.191663,1E-5
-0.196448,-1.95882E-5
-0.2018,-0.000147804
NaN,NaN
