#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.39319,-8.35795E-6
1.38847,-0.000383374
1.38811,-0.000574465
1.3884,-0.000367964
1.37851,-0.000128176
1.37374,-7.14657E-5
1.36879,0.00025747
1.36372,-0.000615381
1.35878,-0.00037621
1.35451,-0.000415661
1.34943,-0.000282514
1.34008,-0.000486166
1.33984,-6.45343E-5
1.33528,-0.00014097
1.32553,-0.000278049
1.32542,-0.000438318
1.31555,-0.000522151
1.31573,-0.000719406
1.3059,-0.000410195
1.30116,-0.000434852
1.30111,-0.000592656
1.29139,-0.000548274
1.28158,-0.000182353
1.28679,-0.000251392
1.27185,-0.000327828
1.27185,-0.000288377
1.26731,-0.000585725
1.26249,-0.000218338
1.25778,-0.000415593
1.24837,-0.000190215
1.24847,-0.000131039
1.23857,-0.000458975
1.23412,-0.00018775
1.23407,-0.000249392
1.22472,-0.000310034
1.22048,-0.0003125
1.21564,-0.000347019
1.20603,-0.00025972
1.20603,-0.000434784
1.19655,-8.71225E-5
1.19603,-0.000126573
1.18679,-0.000525014
1.18678,-0.000507754
1.17729,-0.000236529
1.1726,-0.000517617
1.16802,-0.000141833
1.16791,-0.000188681
1.15366,-0.000321828
1.1538,-0.000593053
1.14875,-0.000315897
1.13941,-0.00045644
1.13936,-0.000498357
1.12981,-0.000310965
1.12982,-0.000703009
1.11989,-0.000329691
1.12005,-0.000361745
1.11047,-0.000445578
1.10588,-0.000437181
1.10129,-0.0004717
1.09645,-0.000133902
1.09186,5.84214E-5
1.08222,-0.000172353
1.08223,-0.000394264
1.07258,-0.000352348
1.07257,-0.000233995
1.06338,-0.00041299
1.06345,-0.000176284
1.05423,-0.000131902
1.04918,-0.000436646
1.04428,-0.000197475
