#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.35.39
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[33.42,30.245] °C
##Sample holder climate : relative humidity:	[30.249,31.615] %
##IR temperature [0]:	[35.67,31.91] °C
##Stage temperature:	[35.8809,30.7062] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.07415,50.0269
1.07293,50.04
1.07193,49.9998
1.07152,50.0499
1.07085,50.0112
1.07052,50.0149
1.07022,50.0139
1.06999,50.0179
1.06978,50.0209
1.0696,50.0177
1.06947,50.0192
1.06935,50.023
1.06929,50.0232
1.0692,50.0237
1.06909,50.0279
1.069,50.0264
1.06893,50.0284
1.06885,50.028
1.06878,50.0259
1.06873,50.0265
1.06868,50.0281
1.06865,50.0276
1.06857,50.0273
1.0685,50.0267
1.06845,50.0258
1.06842,50.0297
1.06837,50.0293
1.06832,50.0305
1.06824,50.0279
1.06822,50.0307
1.0682,50.0302
1.06814,50.0295
1.06809,50.029
1.06806,50.0281
1.06804,50.0302
1.06801,50.0276
1.06798,50.0316
1.06792,50.0302
1.0679,50.0289
1.06786,50.0261
1.06781,50.0273
1.0678,50.0281
1.06772,50.0299
1.06772,50.0271
1.06766,50.0251
1.06767,50.0264
1.06762,50.0298
1.06759,50.0318
1.06756,50.031
1.06755,50.0301
1.06753,50.0306
1.06752,50.029
1.06751,50.0303
1.0675,50.0314
1.06746,50.0285
1.06742,50.0288
1.06741,50.0277
1.06739,50.0323
1.06737,50.0288
1.06731,50.0315
1.06734,50.0324
1.06731,50.0298
1.06726,50.0292
1.06722,50.0274
1.06718,50.0258
1.06721,50.0269
1.06685,49.9409
1.06649,49.8498
1.06581,49.6622
1.06512,49.479
1.06411,49.2035
1.06313,48.9437
1.06202,48.6357
1.06069,48.2844
1.05939,47.932
1.05773,47.4919
1.0561,47.0504
1.05425,46.5598
1.05218,46.0103
1.04639,44.5068
1.04064,43.0272
1.03507,41.5961
1.02925,40.1458
1.02295,38.5892
1.01685,37.1238
1.01089,35.7036
1.00458,34.2416
0.997989,32.7609
0.991618,31.3581
0.98499,29.9454
0.978516,28.5985
0.971488,27.1794
0.96459,25.8286
0.957633,24.523
0.95038,23.2063
0.942971,21.9166
