#ID:	4
#type:	Stressing
#start_time:	16/04/2025 17.41.05
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#wait_duration:	1 min
#point_rate:	2 1/s
#point_spacing:	0 linear
#setpoint:	Inf W
##Sample holder climate : temperature:	[34.779,36.886] °C
##Sample holder climate : relative humidity:	[31.739,30.744] %
##IR temperature [0]:	[44.35,46.49] °C
##Stage temperature:	[51.4341,54.4878] °C
##Light intensity:	[100,100] %
#Power:	-0.138749 mW
#Current:	-0.415065 mA
#Voltage:	0.334283 V
#
#time (s),Voltage (V),current (mA),Power (mW),PCE (%)
1.10255,0.50443,0.109866,0.0554199,0.22168
1.63487,0.474135,-0.0615403,-0.0291784,0.116714
2.14794,0.440647,-0.200398,-0.0883049,0.35322
2.67891,0.400562,-0.315285,-0.126291,0.505164
3.19546,0.360677,-0.389845,-0.140608,0.562432
3.71821,0.318543,-0.439852,-0.140112,0.560448
4.23606,0.339367,-0.417511,-0.141689,0.566758
4.76529,0.364172,-0.384307,-0.139954,0.559816
5.28828,0.35218,-0.400879,-0.141182,0.564726
5.81485,0.335306,-0.421688,-0.141395,0.565579
6.33655,0.31831,-0.439637,-0.139941,0.559763
6.86844,0.326521,-0.431012,-0.140735,0.562939
7.39285,0.33963,-0.416826,-0.141567,0.566266
7.92096,0.352357,-0.401019,-0.141302,0.565208
8.44564,0.34367,-0.411658,-0.141474,0.565897
8.97984,0.339717,-0.416303,-0.141425,0.565702
9.51493,0.343566,-0.411436,-0.141355,0.565421
10.043,0.339545,-0.416407,-0.141389,0.565556
10.5635,0.335195,-0.421523,-0.141292,0.565169
11.0899,0.33508,-0.42083,-0.141012,0.564047
11.6131,0.335267,-0.421289,-0.141244,0.564977
12.1429,0.335008,-0.420717,-0.140943,0.563774
12.654,0.334905,-0.421478,-0.141155,0.564622
13.1784,0.334859,-0.421407,-0.141112,0.564447
13.7043,0.33501,-0.421123,-0.14108,0.564322
14.2261,0.33486,-0.421222,-0.14105,0.564201
14.7494,0.334794,-0.420445,-0.140763,0.563051
15.2811,0.335272,-0.420574,-0.141007,0.564026
15.8047,0.334948,-0.420421,-0.140819,0.563277
16.3311,0.335093,-0.420694,-0.140972,0.563887
16.8528,0.334811,-0.420579,-0.140814,0.563258
17.3712,0.334879,-0.421151,-0.141035,0.564139
17.8937,0.334785,-0.420223,-0.140685,0.562738
