#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.08583,50.004
1.0848,50.0551
1.08402,50.0629
1.08342,50.0674
1.08296,50.0743
1.0824,50.0292
1.08212,50.0359
1.08183,50.0334
1.08155,50.0355
1.08127,50.041
1.08106,50.0458
1.0808,50.0435
1.08062,50.0447
1.08042,50.0489
1.08021,50.0489
1.08001,50.049
1.07983,50.0504
1.07963,50.0516
1.07947,50.054
1.07933,50.0558
1.07913,50.0571
1.07896,50.0542
1.07876,50.0563
1.07864,50.0606
1.0785,50.0607
1.07834,50.062
1.07819,50.0651
1.07804,50.0633
1.07796,50.0686
1.0778,50.0724
1.0777,50.0713
1.07752,50.0705
1.0774,50.0717
1.07712,50.0279
1.07635,49.8545
1.07518,49.5893
1.07394,49.286
1.07232,48.8863
1.07018,48.3581
1.06437,46.8822
1.05807,45.3055
1.05165,43.7109
1.04505,42.0922
1.03813,40.4259
1.03071,38.6859
1.0233,36.9994
1.01575,35.3067
1.00752,33.5214
0.999189,31.7618
0.99059,30.0159
0.981177,28.1685
0.971477,26.3462
0.961607,24.5648
0.951275,22.7891
0.940019,20.9619
0.928414,19.1868
0.915975,17.4096
0.902239,15.5974
0.888421,13.9187
0.873873,12.3061
0.858431,10.778
0.841812,9.31702
0.823754,7.92665
0.803853,6.61749
0.781557,5.39269
0.757201,4.3044
0.736394,3.53716
0.728851,3.28628
0.725604,3.18
0.722107,3.07274
0.716288,2.90384
0.710108,2.73135
0.701027,2.49967
0.69104,2.26232
0.6805,2.02999
0.670843,1.83619
0.658945,1.61482
0.646281,1.4012
0.634755,1.22139
0.624941,1.07718
0.612334,0.911286
0.601189,0.776123
0.58993,0.647528
0.578022,0.524746
0.567915,0.42979
0.557956,0.343232
0.54759,0.258709
0.534363,0.158909
0.525639,0.101559
0.514021,0.0290394
0.501713,-0.0405362
0.492324,-0.0857937
0.482801,-0.130846
0.472271,-0.173137
0.462004,-0.212358
0.447672,-0.259695
0.440438,-0.280025
0.429299,-0.309861
0.421429,-0.328743
0.409688,-0.353833
0.397856,-0.376739
0.389539,-0.390664
0.377079,-0.409293
0.368448,-0.420464
0.36018,-0.430812
0.346294,-0.445659
0.337007,-0.454146
0.328032,-0.462289
0.313909,-0.473274
0.309374,-0.475963
0.295102,-0.485375
0.290702,-0.487951
0.276102,-0.495293
0.266446,-0.499822
0.257064,-0.503523
0.247147,-0.507856
0.237412,-0.510983
0.227455,-0.514128
0.21795,-0.517015
0.203047,-0.521065
0.198265,-0.522503
0.188152,-0.524672
0.173473,-0.528133
0.168347,-0.52902
0.158424,-0.531052
0.143644,-0.533906
0.13878,-0.534505
0.128448,-0.536376
0.114201,-0.538827
0.108669,-0.539427
0.0936411,-0.541577
0.0886495,-0.542548
0.0791367,-0.543855
0.0644641,-0.545727
0.0540792,-0.547042
0.0492694,-0.547484
0.0347441,-0.549691
0.0302023,-0.550006
0.0163204,-0.551387
0.00660777,-0.552498
-0.0026334,-0.553878
-0.0170598,-0.555599
-0.0216946,-0.555806
-0.0315024,-0.556892
-0.0457019,-0.558359
-0.0548725,-0.559384
-0.0598104,-0.559702
-0.0741979,-0.561089
-0.0834799,-0.562268
-0.0929359,-0.563201
-0.102609,-0.564022
-0.116705,-0.565784
-0.121633,-0.566112
-0.13592,-0.567218
-0.145452,-0.568116
-0.150046,-0.568593
-0.164628,-0.56987
-0.173911,-0.57093
-0.183565,-0.571346
-0.197932,-0.572857
-0.202742,-0.573426
NaN,NaN
-0.197879,-0.573059
-0.193386,-0.572378
-0.178799,-0.570819
-0.169232,-0.569478
-0.160097,-0.568702
-0.150616,-0.567412
-0.140936,-0.566328
-0.131571,-0.565522
-0.121728,-0.564337
-0.107555,-0.562405
-0.103031,-0.561843
-0.0888758,-0.560458
-0.0792092,-0.559292
-0.0697631,-0.55849
-0.0600243,-0.556992
-0.0505138,-0.555648
-0.0410868,-0.554515
-0.0320077,-0.553499
-0.0176323,-0.551375
-0.0128707,-0.550862
0.00155437,-0.549019
0.011249,-0.547767
0.0204784,-0.54663
0.0298347,-0.54507
0.0393992,-0.543993
0.049452,-0.542358
0.0587803,-0.540668
0.0685724,-0.539452
0.0833596,-0.537409
0.0881471,-0.536201
0.0981526,-0.534757
0.11288,-0.5323
0.118483,-0.53124
0.133139,-0.52856
0.137878,-0.527653
0.152531,-0.524577
0.157606,-0.523329
0.172421,-0.519997
0.177342,-0.518862
0.192388,-0.515019
0.201961,-0.512339
0.207064,-0.510687
0.221264,-0.50623
0.231301,-0.502861
0.241019,-0.499379
0.250807,-0.494723
0.260736,-0.49059
0.269697,-0.485772
