#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.39825,-0.000402867
1.39803,-0.000470673
1.38859,-0.00030324
1.38341,-0.000306322
1.3833,-0.000288446
1.37352,-0.000244063
1.36885,-0.000247995
1.364,-0.000331828
1.35886,-0.000117314
1.35419,-0.000403333
1.34419,-0.000244529
1.34461,-0.000165627
1.33972,-0.000212475
1.33442,-0.000227269
1.32475,-0.000401333
1.325,-0.00049996
1.31999,-0.000571465
1.31047,-0.000460509
1.30544,-0.000434852
1.30529,-0.000274583
1.29571,-0.000506357
1.29563,-0.000486632
1.28582,-0.000453578
1.2806,-0.000276049
1.27571,-0.000660695
1.27113,-0.000448646
1.26564,-0.000413127
1.26086,-0.00058819
1.25605,-0.000538877
1.25111,-0.000252858
1.24627,2.92302E-5
1.24176,-0.000150765
1.23191,-0.000483632
1.23188,-0.000113779
1.22705,-0.000347019
1.21666,-0.000250858
1.21703,-0.000297705
1.20733,-0.000346019
1.20749,-0.000262186
1.19737,-0.000309034
1.19275,-0.000373142
1.18769,-0.000253789
1.188,-0.000359813
1.17769,-0.000335156
1.17272,-0.000345019
1.16766,-0.000388401
1.16291,-0.000311965
1.15803,-0.000272514
1.15331,-0.000420455
1.14848,-0.000229598
1.13857,-0.000320828
1.13851,-0.000412058
1.12893,-0.00058119
1.12879,-0.000430784
1.1241,-0.000428318
1.11427,-0.000546671
1.10938,-0.000408593
1.10965,-0.000635435
1.09995,-0.000459372
1.09478,-0.000343485
1.0899,-5.25343E-5
1.0902,-0.000321294
1.08054,-0.000295637
1.07085,-0.000290705
1.07087,-0.000246323
1.0662,-0.000376004
1.06116,-0.000163956
1.05138,-0.000415455
1.0514,-0.000228063
1.04171,-0.000407058
1.04149,-0.000606778
1.03193,-0.000601847
1.03196,-0.000483494
1.02192,-0.000494823
1.02192,-0.000369073
1.01245,-0.000295103
1.00739,-5.7397E-5
1.00264,-0.000197941
0.997793,-0.000106711
0.993233,7.82155E-5
0.988015,-0.000241323
0.98331,-0.000145162
0.978317,-3.42059E-5
0.973695,-3.66716E-5
0.963909,-0.000144162
0.963847,-0.000232926
0.959266,-0.000235392
0.949185,-0.000222063
0.944433,-6.17941E-5
0.944553,-0.000370004
0.934922,-0.00037247
0.934854,-0.000308362
0.925119,-0.000166818
0.920259,-0.000240789
0.91541,-0.000418318
0.910227,-0.000341882
0.905246,-0.00033595
0.90039,-0.000301431
0.895457,-0.00026198
0.886186,-0.000537136
0.885898,-0.000179613
0.881243,-0.000401524
0.876107,-0.000302897
0.866563,-0.000309294
0.866574,-0.00018601
0.857061,-8.73823E-5
0.852356,-0.000208201
0.847565,-0.000342813
