#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 17.46.09
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[32.808,29.964] °C
##Sample holder climate : relative humidity:	[30.803,32.155] %
##IR temperature [0]:	[34.89,31.53] °C
##Stage temperature:	[33.9076,30.2538] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.40362,-0.000365882
1.39387,-0.000532315
1.39418,-0.000365882
1.38457,-0.000133724
1.37947,-0.000214475
1.37483,-0.00019475
1.36511,-0.000235666
1.3649,-0.0003195
1.36014,-0.000474838
1.35472,-0.00026772
1.34517,-0.000108917
1.34529,-0.000412195
1.3406,-8.91911E-5
1.33032,-0.000523151
1.33049,-0.000180421
1.32109,-0.00026572
1.31609,-0.000201613
1.31572,-0.000460509
1.30615,-0.00037321
1.30129,-0.000163627
1.29645,-0.000272117
1.2967,-0.000511288
1.2869,-0.000330294
1.27729,-0.000165093
1.27717,-0.000377142
1.27236,-0.000473303
1.26743,-0.000252858
1.25768,-0.000464906
1.25771,-0.000489563
1.25297,-0.000289843
1.24339,-5.70686E-5
1.24321,-0.00026172
1.23318,-0.000323362
1.22864,-0.000445646
1.22884,-0.000531945
1.21864,-0.000361813
1.21369,-0.000396333
1.2087,-0.000247392
1.20417,-0.000447112
1.19896,-0.000346019
1.19411,-0.000706009
1.18924,-0.000278446
1.18397,-0.000606381
1.17928,-0.000137902
1.17469,-0.000283377
1.16987,-0.000438715
1.16041,-0.000410593
1.1601,-7.52598E-5
1.1505,-0.000235529
1.14549,-0.000340553
1.14516,-0.0003085
1.13585,-0.000387401
1.13143,-0.000261652
1.12687,-0.000356813
1.12182,-0.000354348
1.11701,-0.000386401
1.11225,-0.000297637
1.10737,-0.000375539
1.09792,-0.000274446
1.09808,-0.00061471
1.09311,-0.000385401
1.08357,-0.000246323
1.0788,3.72302E-5
1.07407,-0.000142765
1.07383,-0.000221666
1.06421,-0.000363676
1.05937,-0.000237926
1.05497,-0.000329156
1.04999,-0.000376004
1.04517,-0.000320759
1.03583,-0.000458838
1.03568,-0.000182681
1.03093,-0.000532808
1.02149,-0.000198941
1.02174,-0.000381401
1.01219,-0.000369073
1.00737,-0.000538205
1.00236,-0.000271911
0.998036,6.58871E-5
0.998023,-0.000131367
0.983405,-0.00019201
0.983777,-9.54909E-6
0.978768,-0.000120505
0.974278,-0.000406524
0.96436,-0.00015649
0.964281,-0.000257583
0.954993,-0.000321691
0.95499,-0.00040799
0.945636,-9.87793E-5
0.940799,-0.000259049
0.935904,-6.42598E-5
0.931793,-0.000123436
0.926873,-0.000203804
0.922227,-0.0004627
0.912906,-0.000369004
0.91268,-0.000193941
