#ID:	1
#type:	Perform parallel JV
#start_time:	16/04/2025 17.43.26
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	1 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[36.56,32.808] °C
##Sample holder climate : relative humidity:	[29.725,30.803] %
##IR temperature [0]:	[41.29,34.89] °C
##Stage temperature:	[43.1405,33.9076] °C
##Light intensity:	[0,0] %
#
#voltage (V),current (mA)
1.08801,50.0388
1.08688,50.0498
1.08618,50.0515
1.08562,50.0559
1.08506,50.0163
1.08475,50.0176
1.08451,50.0183
1.08433,50.0208
1.08415,50.0223
1.08403,50.0212
1.08391,50.0223
1.08378,50.0211
1.0837,50.023
1.08361,50.0235
1.0835,50.0221
1.08346,50.0254
1.08341,50.0231
1.08335,50.026
1.0833,50.0248
1.08322,50.0271
1.08313,50.0211
1.08314,50.0299
1.0831,50.0294
1.08308,50.0299
1.08301,50.0307
1.08295,50.0273
1.08294,50.0303
1.08291,50.0275
1.08284,50.0271
1.08281,50.0255
1.08277,50.0257
1.08273,50.0225
1.08272,50.0248
1.0827,50.0224
1.08266,50.024
1.08262,50.0245
1.08263,50.0226
1.08258,50.0257
1.08256,50.0212
1.0825,50.0224
1.08252,50.0257
1.08251,50.0213
1.08244,50.0207
1.08247,50.0242
1.08237,50.0224
1.08241,50.0211
1.08236,50.0218
1.08233,50.0193
1.08232,50.0198
1.08233,50.0213
1.08233,50.0198
1.08227,50.0179
1.08226,50.0195
1.08224,50.0201
1.08219,50.0173
1.0822,50.0185
1.08217,50.0214
1.08217,50.0203
1.08211,50.0169
1.08215,50.0231
1.08211,50.0213
1.08211,50.0162
1.0821,50.0212
1.08191,49.9748
1.08135,49.8384
1.08083,49.703
1.08015,49.5269
1.07925,49.3011
1.07821,49.0332
1.07698,48.7173
1.07556,48.3573
1.07415,47.9955
1.07242,47.5538
1.07078,47.1379
1.06874,46.6327
1.06276,45.1605
1.0569,43.714
1.05102,42.2903
1.04509,40.8919
1.0388,39.4173
1.03267,38.0191
1.02659,36.6343
1.02028,35.2491
1.01384,33.8564
1.00751,32.5121
1.00107,31.1801
0.994379,29.8458
0.987675,28.523
0.980677,27.1988
0.973673,25.9062
0.966464,24.6155
0.959467,23.4035
0.951941,22.151
0.944479,20.9494
0.936866,19.773
0.929142,18.634
0.921079,17.4855
0.912573,16.3384
0.903932,15.2312
0.895937,14.25
0.887511,13.2692
0.879924,12.4468
0.875006,11.9134
0.869448,11.3486
0.864682,10.8677
0.864376,10.826
0.863701,10.739
0.862392,10.6045
0.860633,10.4318
0.858373,10.213
0.856156,10.0057
0.853836,9.79638
0.851009,9.5471
0.847586,9.25731
0.844124,8.96999
0.839967,8.63886
0.835739,8.30806
0.831865,8.02007
0.827398,7.69489
0.821908,7.32247
0.816943,6.99374
0.811764,6.66418
0.806317,6.338
0.800679,6.01394
0.794752,5.69231
0.788531,5.37094
0.782003,5.05497
0.776067,4.78157
0.769871,4.51655
0.762469,4.21461
0.756651,3.99015
0.749303,3.73201
0.743957,3.54869
0.737284,3.32917
0.730341,3.12148
0.722749,2.90948
0.717657,2.77176
0.711028,2.60408
0.703834,2.43494
0.698104,2.30694
0.692266,2.17925
0.687708,2.08438
0.681316,1.96207
0.674562,1.83887
0.669487,1.74728
0.662489,1.63135
0.658587,1.56807
0.65118,1.45719
0.64744,1.40356
0.63934,1.28911
0.635232,1.23562
0.629001,1.15705
0.624762,1.1056
0.61821,1.03031
0.613759,0.981405
0.609253,0.931256
0.602145,0.860973
0.597179,0.81361
0.589531,0.742088
0.586902,0.720517
0.578971,0.655228
0.576338,0.632889
0.570984,0.592133
0.562378,0.530901
0.559539,0.510773
0.553634,0.471859
0.550838,0.454481
0.541475,0.400322
0.538263,0.382714
0.532086,0.350215
0.528803,0.333563
0.522242,0.303632
0.515533,0.274626
0.512405,0.261915
0.50501,0.234039
0.501554,0.221384
0.498119,0.210075
0.490467,0.185564
0.483007,0.164575
0.479081,0.153836
0.475188,0.144322
0.470799,0.13461
0.463057,0.117607
0.458752,0.109052
0.454377,0.101725
0.450575,0.0947308
0.442199,0.08221
0.438039,0.0753956
0.433643,0.0698879
0.424794,0.0601456
0.424721,0.0597339
0.416063,0.0508978
0.411503,0.0467264
0.407052,0.0429504
0.402618,0.0393509
0.398273,0.036385
0.393769,0.0333796
0.384278,0.0279173
0.379624,0.025659
0.380006,0.0255998
0.370427,0.0213667
0.365181,0.0194151
0.360289,0.0174231
0.355485,0.015717
0.350535,0.0143659
0.34091,0.0114602
0.341195,0.0118399
0.335884,0.0105751
0.331284,0.00956186
0.32124,0.0077779
0.321424,0.00764477
0.311337,0.0063356
0.311031,0.00612848
0.301321,0.00479801
0.300837,0.00502239
0.290918,0.00411502
0.291202,0.00395968
0.281316,0.00294235
0.27623,0.00283386
0.271342,0.00227662
0.270986,0.00243689
0.261043,0.00194722
0.256413,0.00137271
0.25148,0.00117299
0.246402,0.0010803
0.24124,0.00105811
0.241162,0.0010655
0.2311,0.000619215
0.220847,0.00063994
0.221162,0.000541313
0.221135,0.000824866
0.206122,0.000537381
0.206207,0.000266156
0.200722,0.000357387
0.195967,0.000192186
0.191154,5.41077E-5
0.181206,0.000200583
0.180867,0.000183323
0.175987,5.79409E-6
0.171063,7.48332E-5
0.160894,0.000199117
0.161049,3.14509E-5
0.15083,1.91225E-5
0.150851,0.000115284
0.140359,-5.87793E-5
0.140469,4.23136E-5
0.130498,5.21764E-5
0.130848,-9.46568E-6
0.120546,9.01616E-5
0.120648,-1.58627E-5
0.110549,-0.000156407
0.10586,-0.000246637
0.100363,-2.47255E-5
0.100365,-0.000335401
0.0904589,5.17107E-5
0.0897971,0.000170063
0.0797619,-1.1397E-5
0.0747384,-5.0848E-5
0.0699363,6.01077E-5
0.0701037,0.000158735
0.0599986,-7.45048E-5
0.0548507,0.000211514
0.049895,-9.42302E-5
0.044732,9.9093E-5
0.0398083,0.000217446
0.0400365,-0.00029295
0.0304448,-2.41911E-5
0.0206635,-0.00021798
0.0204301,4.09166E-5
0.0156758,2.11911E-5
0.0110646,-4.7848E-5
0.00139261,4.93136E-6
0.00120127,-0.000283553
-0.00849462,-1.23284E-5
-0.0082163,2.46568E-6
-0.0181419,-7.05048E-5
-0.018169,-0.000349127
-0.0275904,-0.000193789
-0.0325199,-7.19705E-5
-0.037628,-9.9093E-5
-0.0374286,-4.73136E-5
-0.0471403,-9.16959E-5
-0.0568964,-0.000110421
-0.056856,-8.32989E-5
-0.0621801,0.00011149
-0.0669366,0.000131215
-0.0716505,0.000107559
-0.0762876,-8.96959E-5
-0.0859793,-8.72302E-5
-0.086063,-1.57255E-5
-0.0954455,-0.000241568
-0.0950477,-4.43136E-5
-0.105436,0.000323073
-0.110287,-2.21225E-5
-0.115099,4.54509E-5
-0.115026,-0.000154269
-0.124369,6.7642E-5
-0.12941,0.000146544
-0.134175,-6.69705E-5
-0.139286,0.000204255
-0.144635,-5.21764E-5
-0.153787,-0.000194186
-0.153924,-0.000154735
-0.159048,7.95048E-5
-0.163737,5.73136E-5
-0.173725,-5.51077E-5
-0.173282,2.87255E-5
-0.182722,3.11911E-5
-0.183305,-5.01764E-5
-0.192968,-9.60243E-5
-0.197488,-6.64361E-5
-0.202758,-1.46568E-5
NaN,NaN
