#ID:	3
#type:	Perform parallel JV
#start_time:	16/04/2025 16.48.02
#
# Parameters
#Sample area:	0.25 cm²
#Comment:	  
#Resolution of the measurement unit:	10 (higher better/slower)
#start_voltage:	-0.2 V
#stop_voltage:	1.4 V
#Scan rate:	10 mV/s
#settling_time:	10 ms
#direction:	3 0=forward,1=backward,2=for- & backward,3=back- & forward
##Sample holder climate : temperature:	[21.627,35.187] °C
##Sample holder climate : relative humidity:	[38.428,33.845] %
##IR temperature [0]:	[23.33,46.49] °C
##Stage temperature:	[21.4165,53.7755] °C
##Light intensity:	[100,100] %
#
#voltage (V),current (mA)
1.10584,49.9745
1.10452,50.032
1.1036,50.0373
1.10297,50.0457
1.10247,50.0475
1.10204,50.0537
1.10172,50.0566
1.10141,50.06
1.1011,50.0606
1.10081,50.0635
1.10056,50.0649
1.10032,50.0681
1.10008,50.0708
1.09983,50.0759
1.09966,50.0758
1.09937,50.078
1.0992,50.0808
1.09901,50.0809
1.09885,50.084
1.09862,50.0879
1.09845,50.0845
1.09827,50.0868
1.09807,50.0868
1.09792,50.0889
1.09776,50.0908
1.0976,50.0933
1.0974,50.0932
1.09725,50.0978
1.09709,50.0985
1.09697,50.1025
1.09684,50.1019
1.09648,50.0589
1.09566,49.8791
1.09456,49.6546
1.09296,49.2947
1.09133,48.9286
1.08919,48.4344
1.08663,47.8454
1.08004,46.307
1.07303,44.6859
1.0659,43.0502
1.05864,41.4174
1.05076,39.6794
1.04299,37.9979
1.0349,36.2866
1.02643,34.5444
1.01796,32.8445
1.00864,31.0373
0.999254,29.2685
0.989577,27.519
0.979325,25.7283
0.968926,23.9887
0.958025,22.25
0.946431,20.4952
0.93458,18.8018
0.921558,17.0517
0.907686,15.3284
0.893417,13.6928
0.878519,12.1329
0.862994,10.6598
0.846301,9.25355
0.827774,7.87606
0.807905,6.61084
0.786781,5.46884
0.764768,4.47635
0.746905,3.79611
0.737275,3.46181
0.736372,3.42897
0.731815,3.28275
0.725955,3.10211
0.71976,2.92286
0.710815,2.6829
0.701278,2.44454
0.692794,2.24356
0.680681,1.9836
0.670954,1.79108
0.659503,1.58116
0.647214,1.37369
0.636056,1.20026
0.62465,1.03903
0.612475,0.878447
0.60184,0.750298
0.590967,0.627891
0.579436,0.50718
0.569847,0.416229
0.557138,0.303243
0.546581,0.219693
0.535382,0.137275
0.52395,0.0595489
0.512033,-0.0126651
0.50269,-0.0643177
0.493334,-0.112805
0.48367,-0.157438
0.470045,-0.213365
0.45947,-0.252314
0.45222,-0.275896
0.440883,-0.309342
0.429681,-0.340682
0.418096,-0.367911
0.409858,-0.385049
0.397757,-0.407807
0.389482,-0.422274
0.377007,-0.440903
0.368263,-0.453233
0.359375,-0.463939
0.346935,-0.477479
0.337808,-0.486151
0.32907,-0.494097
0.315387,-0.503984
0.310826,-0.507315
0.296838,-0.516566
0.287645,-0.5212
0.273241,-0.528691
0.26854,-0.531086
0.259521,-0.534738
0.245009,-0.540083
0.235591,-0.54369
0.231,-0.544925
0.216464,-0.549402
0.207319,-0.551997
0.197475,-0.554458
0.187805,-0.556602
0.17375,-0.560076
0.169137,-0.560889
0.154492,-0.563784
0.149847,-0.565023
0.135512,-0.567422
0.130633,-0.568024
0.111295,-0.571485
0.111224,-0.571186
0.0968757,-0.573409
0.0871068,-0.575082
0.0775832,-0.576586
0.0632896,-0.578065
0.0584861,-0.578849
0.0489177,-0.580105
0.0344187,-0.582522
0.0291966,-0.582947
0.0147262,-0.584821
0.0052154,-0.585735
-0.000446131,-0.586216
-0.0151742,-0.588146
-0.0246111,-0.589401
-0.0347048,-0.590499
-0.0448114,-0.591461
-0.0492626,-0.592067
-0.0635893,-0.593568
-0.0733007,-0.594511
-0.0877171,-0.596257
-0.093059,-0.596808
-0.102554,-0.597617
-0.111748,-0.598578
-0.126416,-0.600286
-0.136286,-0.601257
-0.141304,-0.601452
-0.155645,-0.603347
-0.165646,-0.604156
-0.170242,-0.604352
-0.184521,-0.60594
-0.19433,-0.606908
-0.203928,-0.607822
NaN,NaN
-0.199532,-0.607246
-0.189612,-0.606135
-0.179965,-0.605067
-0.170462,-0.603812
-0.160949,-0.602777
-0.151116,-0.601241
-0.141449,-0.600355
-0.131469,-0.599104
-0.117062,-0.59755
-0.112093,-0.596886
-0.097839,-0.595006
-0.0931474,-0.594557
-0.0785744,-0.592751
-0.0688264,-0.591889
-0.0590076,-0.590353
-0.054341,-0.589379
-0.0395787,-0.587617
-0.0301424,-0.586428
-0.0202358,-0.584883
-0.00568646,-0.582966
-0.000645346,-0.582293
0.00914877,-0.580868
0.0187786,-0.579634
0.0288128,-0.577937
0.0434048,-0.576133
0.0482624,-0.575226
0.062557,-0.573092
0.0674925,-0.572345
0.0817754,-0.570227
0.0866801,-0.569069
0.100782,-0.566971
0.110437,-0.565266
0.120063,-0.563577
0.129891,-0.561575
0.139442,-0.559374
0.148744,-0.557702
0.163313,-0.554668
0.167931,-0.553369
0.177614,-0.550966
0.191502,-0.547382
0.201305,-0.544664
0.210688,-0.54162
0.220251,-0.538888
0.230188,-0.535148
0.239476,-0.531408
0.248766,-0.527984
0.262813,-0.52183
0.267596,-0.519355
0.281606,-0.511564
0.290712,-0.50636
0.299821,-0.499885
0.309306,-0.493238
0.318156,-0.485595
0.327042,-0.477873
0.340123,-0.464919
0.353155,-0.44985
0.357423,-0.444147
0.370308,-0.426508
0.378816,-0.413085
0.387164,-0.39853
0.399518,-0.37523
0.407222,-0.358513
0.418788,-0.330496
0.42996,-0.300071
0.437409,-0.277848
0.448484,-0.242406
0.455247,-0.217178
0.469328,-0.162396
0.47593,-0.132781
0.485462,-0.0871933
0.495249,-0.035733
0.504241,0.0164595
0.51304,0.0701354
0.524403,0.148232
0.532686,0.208695
0.543748,0.296166
0.551478,0.361786
0.561128,0.450381
0.570772,0.543094
0.579803,0.636503
0.588874,0.73646
0.599619,0.864346
0.607627,0.969567
0.617685,1.10398
0.627115,1.23939
0.636141,1.38117
0.643175,1.49679
0.653699,1.67548
0.661734,1.82759
0.671254,2.0174
0.678814,2.17676
0.687615,2.37622
0.69616,2.58147
0.70553,2.82441
